date,RV,RQ
2016-10-07,5.8612841012232024e-05,5.782470102431849e-09
2016-10-10,4.290719332999067e-05,2.74264507525867e-09
2016-10-11,0.00012309369375117923,3.4534758355929915e-08
2016-10-12,5.5126558489435546e-05,3.939765271866495e-09
2016-10-13,7.985041395291875e-05,6.962965109935193e-09
2016-10-14,5.637988403833817e-05,5.0821866652493595e-09
2016-10-17,5.3306109417297936e-05,9.590299332629348e-09
2016-10-18,2.726563486091295e-05,9.901440738778928e-10
2016-10-19,3.383298990880457e-05,1.9123414119525196e-09
2016-10-20,7.950196498620193e-05,7.59860922381476e-09
2016-10-21,2.9606775987352707e-05,1.3234505209828509e-09
2016-10-24,3.229589307028305e-05,2.2397283072553475e-09
2016-10-25,3.0625805026008216e-05,1.1837547047783916e-09
2016-10-26,9.987978028183004e-05,1.5459286899386563e-08
2016-10-27,6.671359550241223e-05,9.130218905566593e-09
2016-10-28,0.000131637512740935,6.557959490010874e-08
2016-10-31,3.7835980825283676e-05,2.0422457952878262e-09
2016-11-01,0.00011003536794421866,1.0782479669762472e-08
2016-11-02,7.133032780278737e-05,6.648749558149479e-09
2016-11-03,6.252000220186887e-05,6.985346751835447e-09
2016-11-04,9.559587940241396e-05,1.0796844515256793e-08
2016-11-07,6.748429949686444e-05,1.101820343426856e-08
2016-11-08,6.746369610913835e-05,4.900006375609681e-09
2016-11-09,0.00036812202753497806,1.886477209963688e-07
2016-11-10,0.0008369607223912439,2.9966297411690945e-06
2016-11-11,0.00027426065032357865,2.088195338488941e-07
2016-11-14,0.00027854713516337255,1.0571118495665573e-07
2016-11-15,0.00014209672008240934,2.9531819855787855e-08
2016-11-16,0.00017698085297700885,4.02167740869953e-08
2016-11-17,0.00015272371891353025,6.525027143118344e-08
2016-11-18,6.662337162624906e-05,1.4870437275024895e-08
2016-11-21,8.621989213995959e-05,1.0636077280510392e-08
2016-11-22,4.4958577751870094e-05,4.615501958211844e-09
2016-11-23,6.0222875973802575e-05,5.5299517397322005e-09
2016-11-28,4.7663512764317e-05,5.858881467842474e-09
2016-11-29,8.392732860627615e-05,9.245625410357784e-09
2016-11-30,8.569065276627609e-05,1.0393257871851559e-08
2016-12-01,0.0001496789343877312,2.7493522803037187e-08
2016-12-02,0.00010187887943582434,2.9193303077860902e-08
2016-12-05,0.00015071314243569832,6.049495524012676e-08
2016-12-06,6.085828538283472e-05,6.300066206388221e-09
2016-12-07,7.481918786618091e-05,6.7781760461043576e-09
2016-12-08,9.063004732680666e-05,1.841536942868692e-08
2016-12-09,8.4321747344477e-05,1.161476733890982e-08
2016-12-12,4.9321296762867695e-05,3.3934008385201994e-09
2016-12-13,9.264764172745482e-05,1.814758785292737e-08
2016-12-14,0.0001697645481609322,7.884927300107235e-08
2016-12-15,8.483401042898092e-05,4.054745169608578e-08
2016-12-16,5.197017064942415e-05,2.255252232478831e-09
2016-12-19,5.446118421470861e-05,5.916527990511641e-09
2016-12-20,3.662586602792013e-05,6.3725335652648154e-09
2016-12-21,2.5763415608528685e-05,1.7908958358212762e-09
2016-12-22,3.091825141811409e-05,1.0460556523316193e-09
2016-12-23,1.7507775989023225e-05,4.362589734554252e-10
2016-12-27,3.1901958860718654e-05,2.690215536032284e-09
2016-12-28,3.810732137365923e-05,1.4385960968933592e-09
2016-12-29,3.7447284511992114e-05,4.7840270983341405e-09
2016-12-30,7.636894983712437e-05,1.6470147589623392e-08
2017-01-03,0.00014491669753732817,1.3127213622440365e-07
2017-01-04,2.734218086878772e-05,8.810047922118928e-10
2017-01-05,6.631735093517801e-05,9.221628300962829e-09
2017-01-06,6.707704829852402e-05,3.0919001442641793e-08
2017-01-09,5.735618148030132e-05,1.0829840609989583e-08
2017-01-10,5.2048195509943955e-05,3.5636712908063734e-09
2017-01-11,6.316124113655677e-05,9.053614732233158e-09
2017-01-12,5.2512445463415424e-05,2.952369062665119e-09
2017-01-13,3.2362529656093256e-05,1.739995058369688e-09
2017-01-17,4.538902232437704e-05,9.538420220402013e-09
2017-01-18,3.216307171198584e-05,2.7292236167989676e-09
2017-01-19,2.2406647851775385e-05,6.514385479961274e-10
2017-01-20,1.5005398497387999e-05,2.8739152107094746e-10
2017-01-23,3.62841648054079e-05,2.6819800243329556e-09
2017-01-24,9.885843654215982e-06,1.5722793544652666e-10
2017-01-25,2.7831745020626763e-05,7.90002715098408e-10
2017-01-26,4.0295669664726835e-05,8.532792018080511e-09
2017-01-27,2.0862646806630063e-05,1.0310758937976528e-09
2017-01-30,2.5625511404793895e-05,1.5438260627868677e-09
2017-01-31,3.698315703255441e-05,2.7961106960827687e-09
2017-02-01,0.00011820896783368494,2.3300481491333658e-08
2017-02-02,7.858425148055291e-05,1.1125873419817761e-08
2017-02-03,3.640573517036717e-05,6.64859467938514e-09
2017-02-06,3.2520465730156365e-05,3.7948192538657315e-09
2017-02-07,4.2646593704823935e-05,2.335862473961162e-09
2017-02-08,2.7561416568610172e-05,1.6374014275319653e-09
