date,RV,RQ
2016-08-16,6.229724551907647e-05,7.3605082270096325e-09
2016-08-17,4.58481107969903e-05,1.9358624096962532e-09
2016-08-18,4.284103763555583e-05,3.158262606203875e-09
2016-08-19,4.210783754097922e-05,3.666174722214749e-09
2016-08-22,5.0217056872427405e-05,4.330245936347947e-09
2016-08-23,2.150325440821396e-05,3.9967727531119845e-10
2016-08-24,4.600114262184775e-05,5.248162338118837e-09
2016-08-25,2.7309195685547253e-05,8.59967988650826e-10
2016-08-26,0.00011594382729215398,8.154262234046088e-08
2016-08-29,1.883325087701857e-05,5.34082392571668e-10
2016-08-30,2.7906316637481687e-05,8.898374065725387e-10
2016-08-31,4.385936123256003e-05,2.292789112997269e-09
2016-09-01,8.878372389162689e-05,8.08253126493191e-09
2016-09-02,8.302912626576605e-05,2.7066105287400287e-08
2016-09-06,4.872617995494083e-05,3.789703462777146e-09
2016-09-07,5.212333295847714e-05,3.0725872571104487e-09
2016-09-08,2.712969292022604e-05,7.760885678106107e-10
2016-09-09,7.414514989859929e-05,6.4556295087980884e-09
2016-09-12,0.00012060996177228364,1.670811128473707e-08
2016-09-13,0.00013729680757643847,1.9853620687093197e-08
2016-09-14,0.00013440439911256398,5.5440139561114025e-08
2016-09-15,6.264515591741055e-05,8.504226027764725e-09
2016-09-16,8.826760127968484e-05,9.749285634921463e-09
2016-09-19,5.3619006956945615e-05,2.8195561351003535e-09
2016-09-20,5.379625540079833e-05,2.7406185596834684e-09
2016-09-21,7.57446220252178e-05,1.1231681253912357e-08
2016-09-22,6.036942401358476e-05,8.869218504756985e-09
2016-09-23,5.2400737367859154e-05,3.142867749755147e-09
2016-09-26,6.282940649643538e-05,4.5802100177583256e-09
2016-09-27,9.442777339532324e-05,3.043741640692574e-08
2016-09-28,5.158779984330972e-05,2.705915371471645e-09
2016-09-29,0.00016398803373630916,3.474278653584415e-08
2016-09-30,9.532193086611096e-05,1.836331809750497e-08
2016-10-03,5.90635848254537e-05,4.482576945364825e-09
2016-10-04,0.0001254187266225101,2.5491311055067517e-08
2016-10-05,7.930315599571303e-05,1.8503428842025607e-08
2016-10-06,8.326735574521227e-05,1.3947494442831486e-08
2016-10-07,6.684872078103767e-05,5.5614403631613335e-09
2016-10-10,2.5251088221388995e-05,6.264382099788263e-10
2016-10-11,7.265638876332793e-05,4.8153927193477255e-09
2016-10-12,5.141476403372457e-05,7.3121069143718625e-09
2016-10-13,9.575775025076196e-05,8.512644315189685e-09
2016-10-14,0.0001432912489769431,1.9651679163472697e-08
2016-10-17,6.878486486385582e-05,7.135720080867873e-09
2016-10-18,5.418004572014619e-05,5.277914429172927e-09
2016-10-19,6.313747465495301e-05,9.242418753297878e-09
2016-10-20,7.827568298946898e-05,2.8201474039835706e-08
2016-10-21,4.5526442062641285e-05,2.308741397049977e-09
2016-10-24,3.0750247725153184e-05,1.2344728046546618e-09
2016-10-25,3.7323686723343645e-05,1.2686964650022977e-09
2016-10-26,4.172176340169261e-05,5.726044592739175e-09
2016-10-27,4.657106390604499e-05,2.3573930115508055e-09
2016-10-28,9.042216487821031e-05,9.826745941195144e-09
2016-10-31,2.705689056682489e-05,1.0800430836808408e-09
2016-11-01,9.606371030325807e-05,8.598157788511911e-09
2016-11-02,0.00011834228893869334,1.4349382981619684e-08
2016-11-03,4.48153367722202e-05,2.048646794356271e-09
2016-11-04,8.102845162366522e-05,1.8298123436607456e-08
2016-11-07,4.017096897310979e-05,3.0203589255802347e-09
2016-11-08,7.46001183473583e-05,9.16282961993278e-09
2016-11-09,0.0004187340786432662,4.4501654419578823e-07
2016-11-10,0.0005993565806026585,8.463008929384036e-07
2016-11-11,8.503276370068038e-05,1.0768587539416444e-08
2016-11-14,0.0004766790915208599,3.165481815875458e-07
2016-11-15,0.00014867224930518658,3.4994825486183846e-08
2016-11-16,9.672277828242978e-05,1.1734484432017033e-08
2016-11-17,0.00010313933742397556,1.443921607033108e-08
