,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.8196320508016235,0.8227891657953755,0.9005144913503174,0.925515859887494,0.9305728130986546,0.992861391719469,0.9958277752060279,0.5077680635418176
HAR-X,0.1803679491983765,1.0,0.4811743016415111,0.9726887534153428,0.4481176327790366,0.5431871116532156,0.9837604501931537,0.9916335814199647,0.11554607454192223
LogHAR,0.17721083420462447,0.5188256983584889,1.0,0.7563223355080182,0.47641875315388726,0.5518369910363585,0.9930041716441886,0.995564187395006,0.11661759578955833
HARQ,0.09948550864968264,0.027311246584657223,0.2436776644919818,1.0,0.22598589367934185,0.27118047223706054,0.9825885419716828,0.9911112525593129,0.04076724440885149
Lasso,0.07448414011250604,0.5518823672209634,0.5235812468461127,0.7740141063206581,1.0,0.8795544685668838,0.9863421237864806,0.9925978796161796,0.20736990710813819
ElasticNet,0.06942718690134542,0.45681288834678435,0.4481630089636415,0.7288195277629395,0.1204455314331162,1.0,0.9851768335822318,0.9920449554684259,0.15624290393324491
RF,0.007138608280531034,0.016239549806846276,0.006995828355811362,0.017411458028317228,0.013657876213519438,0.014823166417768152,1.0,0.9841231426070913,0.006190313326905672
GB,0.004172224793972057,0.008366418580035284,0.004435812604994038,0.008888747440687128,0.007402120383820376,0.00795504453157414,0.015876857392908672,1.0,0.0034726016785396885
NN_2_e10,0.4922319364581824,0.8844539254580778,0.8833824042104417,0.9592327555911485,0.7926300928918618,0.8437570960667551,0.9938096866730943,0.9965273983214603,1.0
