feature,edge_idx,z_std,ale_centred
RVM,84,0.863811096839439,2.7681020323968425e-05
RVM,85,0.9968198855405668,2.9002799348055813e-05
RVM,86,1.0691165282631168,2.9989115886900313e-05
RVM,87,1.20894242993144,2.9888486592453253e-05
RVM,88,1.298349424803912,3.1998962971940565e-05
RVM,89,1.3319893596762902,3.120584923737112e-05
RVM,90,1.4136446490350096,3.082306192150326e-05
RVM,91,1.504810370443743,3.371995687021077e-05
RVM,92,1.6106674427082401,4.183448981583953e-05
RVM,93,1.7576677457242034,4.4823239219776354e-05
RVM,94,1.8702271410234157,4.5362059070824475e-05
RVM,95,2.0303571879790447,4.811268168587938e-05
RVM,96,2.21776940662013,4.2418838780940334e-05
RVM,97,2.436716848698663,4.475337698859976e-05
RVM,98,2.691915624296319,4.247696897991081e-05
RVM,99,4.069178335278278,5.551159355847488e-05
RVM,100,5.524981511885353,4.7391935409052646e-05
M1W,0,-4.327435177442772,0.00020808619859271534
M1W,1,-2.8324226885860537,0.0001812019449054042
M1W,2,-2.3186008583046704,0.00010749632578845679
M1W,3,-2.071979400336305,8.292573891285768e-05
M1W,4,-1.8217934470329185,5.086800079834067e-05
M1W,5,-1.67408854356055,4.408393678378175e-05
M1W,6,-1.550849320737116,3.875258890710624e-05
M1W,7,-1.4523709398132705,2.185922206626411e-05
M1W,8,-1.3530251036421628,1.3385628957300394e-05
M1W,9,-1.2488266389791305,6.379699401122969e-06
M1W,10,-1.138280520513163,2.192924634017283e-06
M1W,11,-1.0463134705840034,-2.2472490818060238e-06
M1W,12,-0.9570161740902895,-5.114987386928532e-06
M1W,13,-0.9227321878096997,-5.201214815267686e-06
M1W,14,-0.8940159070732518,-4.65695472571124e-06
M1W,15,-0.8366379575327498,-6.388994893671618e-06
M1W,16,-0.8085425522527598,-6.50869023676847e-06
M1W,17,-0.7706959071833672,-6.782102296164531e-06
M1W,18,-0.7332638529692604,-8.679999643967798e-06
M1W,19,-0.7079298847200934,-9.534242646322286e-06
M1W,20,-0.6778845911559436,-1.0649148350305103e-05
M1W,21,-0.639959797988918,-1.1055146941923685e-05
M1W,22,-0.6180874616984176,-1.1547126730830382e-05
M1W,23,-0.5888876896335419,-1.2196579440311396e-05
M1W,24,-0.5532411273688534,-1.2315828841518822e-05
M1W,25,-0.5119167224907348,-1.224211232825703e-05
M1W,26,-0.4829557778921255,-1.2503567564885849e-05
M1W,27,-0.459348566119691,-1.2889410325189928e-05
M1W,28,-0.43837074420867517,-1.336204320020494e-05
M1W,29,-0.4175860789050094,-1.372905305895323e-05
M1W,30,-0.3980085433959815,-1.4083349398326807e-05
M1W,31,-0.37852971973069105,-1.4721012003657058e-05
M1W,32,-0.3551069995398393,-1.5229008317199291e-05
M1W,33,-0.3361819416015849,-1.5233366922813173e-05
M1W,34,-0.31029626845401154,-1.570979887963121e-05
M1W,35,-0.29065300804758337,-1.5992011236226893e-05
M1W,36,-0.2771001216227967,-1.5955057981863674e-05
M1W,37,-0.2529531712382328,-1.586131872455195e-05
M1W,38,-0.2301967607200201,-1.6016917175713758e-05
M1W,39,-0.21043096742289333,-1.5580550714857597e-05
M1W,40,-0.19291735236589272,-1.5637845461305444e-05
M1W,41,-0.18001560027536376,-1.5443062099568835e-05
M1W,42,-0.15423819167884895,-1.50181042245639e-05
M1W,43,-0.12430336115821884,-1.4965006383321772e-05
M1W,44,-0.10261015008482328,-1.5301475666306563e-05
M1W,45,-0.08626218514811236,-1.5351898589923915e-05
M1W,46,-0.06190107236068455,-1.5273108420183883e-05
M1W,47,-0.04479411082295645,-1.4702126017967636e-05
M1W,48,-0.021900381925649075,-1.4875487445104322e-05
M1W,49,-0.0028605295091443427,-1.5128297508216706e-05
M1W,50,0.014510529974038296,-1.5169861346857246e-05
M1W,51,0.03238588995502841,-1.5229325247939515e-05
M1W,52,0.06315423864208004,-1.5279063746530827e-05
M1W,53,0.08254506615085169,-1.5783521336229484e-05
M1W,54,0.10747716164985349,-1.6098358686750502e-05
M1W,55,0.12098231273126565,-1.591917092279906e-05
M1W,56,0.14152479257868664,-1.604003841548622e-05
M1W,57,0.16515320482086185,-1.589983500115461e-05
M1W,58,0.18527756894297592,-1.5777702363253923e-05
M1W,59,0.20366953362972065,-1.546400902548034e-05
M1W,60,0.2215937245719994,-1.5701844302262372e-05
M1W,61,0.23890235495032833,-1.5620881006420936e-05
M1W,62,0.25519051998778214,-1.5558270565952986e-05
M1W,63,0.26848270968804905,-1.5435600696583516e-05
M1W,64,0.2892932224342836,-1.5245625158108461e-05
M1W,65,0.3166687719658458,-1.5006798160699017e-05
M1W,66,0.33966335244505147,-1.4882254279015837e-05
M1W,67,0.36367101678852976,-1.4679543634853957e-05
M1W,68,0.391314844063297,-1.4632534142592995e-05
M1W,69,0.4049263102905523,-1.4494296066589987e-05
M1W,70,0.4244325599304781,-1.4321069448367305e-05
M1W,71,0.45013479922192745,-1.3867332207989722e-05
M1W,72,0.47777099729864475,-1.2833731883351521e-05
M1W,73,0.5026441816645001,-1.0206541159252464e-05
M1W,74,0.5250057816535122,-9.719264913545954e-06
M1W,75,0.5587910833068753,-9.778512712297233e-06
M1W,76,0.5867915868168573,-9.18127783225043e-06
M1W,77,0.6132824592335134,-8.3027569935999e-06
M1W,78,0.6404585511177592,-8.075386312261795e-06
M1W,79,0.6742288164019408,-7.472608783327446e-06
M1W,80,0.7074455509804248,-6.883825221974232e-06
M1W,81,0.7406680115777041,-6.284033530939807e-06
M1W,82,0.7737313226787452,-5.570325264299018e-06
M1W,83,0.8059136137806843,-3.271917785081579e-06
M1W,84,0.8399220453242517,-2.1818548720065696e-06
M1W,85,0.8899598020654336,-1.5227266736367675e-06
M1W,86,0.929233070790197,6.005381240734194e-06
M1W,87,0.9761564317254429,7.552563545706436e-06
M1W,88,1.0147729916087258,1.0710408728608885e-05
M1W,89,1.0571816532026195,1.2005764751821973e-05
M1W,90,1.1116389451788704,1.6508582787754075e-05
M1W,91,1.1787902522408733,1.8579500181003806e-05
M1W,92,1.2338424744151095,1.9407957536975287e-05
M1W,93,1.319714426087705,2.264162463110078e-05
M1W,94,1.4469678102324515,2.5005082342779387e-05
M1W,95,1.5484781687883178,2.8593642345965632e-05
M1W,96,1.701947173539169,2.9299369342459955e-05
M1W,97,1.97284874649773,3.6532423684567284e-05
M1W,98,2.3064265385613725,3.74297617956837e-05
M1W,99,2.7060794853124124,4.664475884479685e-05
M1W,100,3.9315420618252706,4.664475884479685e-05
d_log_dvol,0,-3.5987316780342353,-8.005408507781319e-06
d_log_dvol,1,-2.173624310202535,-8.005408507781319e-06
d_log_dvol,2,-1.9119203867067651,-7.956432637258414e-06
d_log_dvol,3,-1.729138855312465,-8.895159741757406e-06
d_log_dvol,4,-1.6364058274216717,-9.384949104171964e-06
d_log_dvol,5,-1.5601669965912075,-1.0068022347835173e-05
d_log_dvol,6,-1.4529249742529626,-1.0464276147675456e-05
d_log_dvol,7,-1.3723689304975475,-1.0371923819630199e-05
d_log_dvol,8,-1.3166703103767687,-1.0423608457946542e-05
d_log_dvol,9,-1.230872955395895,-1.0269962647737022e-05
d_log_dvol,10,-1.155979786375707,-1.0640569445002545e-05
d_log_dvol,11,-1.088362249616846,-1.0766707011608413e-05
d_log_dvol,12,-1.0433339135127155,-1.0770259207061123e-05
d_log_dvol,13,-0.9971242363944309,-1.0870283843735294e-05
d_log_dvol,14,-0.9735279230470031,-1.1227803038506036e-05
d_log_dvol,15,-0.9305330147399142,-1.215040310724191e-05
d_log_dvol,16,-0.8998022805719951,-1.2472143151259228e-05
d_log_dvol,17,-0.8764236363318034,-1.246716341192816e-05
d_log_dvol,18,-0.8453699302191502,-1.2896921652826598e-05
d_log_dvol,19,-0.8119903802921695,-1.2921631127739861e-05
d_log_dvol,20,-0.7833944440988431,-1.2708029940482173e-05
d_log_dvol,21,-0.7680343740810237,-1.2776511426020246e-05
d_log_dvol,22,-0.734722083219888,-1.3106123692175922e-05
d_log_dvol,23,-0.709233428651322,-1.3372578278527064e-05
d_log_dvol,24,-0.671108230878935,-1.421142102046913e-05
d_log_dvol,25,-0.6561709724063315,-1.4319954783856557e-05
d_log_dvol,26,-0.6379350135824583,-1.4989843145943178e-05
d_log_dvol,27,-0.6066910684192666,-1.5226524883636818e-05
d_log_dvol,28,-0.5639166608326338,-1.5658344934176807e-05
d_log_dvol,29,-0.5485151920688492,-1.5502584730299592e-05
d_log_dvol,30,-0.5260206416484208,-1.582345899073391e-05
d_log_dvol,31,-0.4976058989904586,-1.6130528407289373e-05
d_log_dvol,32,-0.47511545376502573,-1.6229923654580616e-05
d_log_dvol,33,-0.45394972325075966,-1.6056099043344574e-05
d_log_dvol,34,-0.4154104272511938,-1.6025640980387955e-05
d_log_dvol,35,-0.3943257864189133,-1.640556731604946e-05
d_log_dvol,36,-0.37694499723992686,-1.6225911897118344e-05
d_log_dvol,37,-0.34979436550950765,-1.5887825943628204e-05
d_log_dvol,38,-0.328901502028981,-1.5819858097962192e-05
d_log_dvol,39,-0.30418064736766265,-1.507750273283352e-05
d_log_dvol,40,-0.28990934559750153,-1.4772040343381253e-05
d_log_dvol,41,-0.2678733528727911,-1.4315212667791358e-05
