,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.3634053088692728,7.113590491114596e-05,0.4185476392354921,0.09107312961624559,0.37850540342239136,0.0006485189717686524,0.0002769005956040349,0.011065357399559939
HAR-X,0.6365946911307272,1.0,0.00016728426260170792,0.938694082801774,0.03373248840131726,0.5778206385041885,0.0357931850181491,0.00797282880768757,0.08499291230437689
LogHAR,0.9999288640950889,0.9998327157373983,1.0,0.9998164869703942,0.9999638052744652,0.9999021550724174,0.9957674333810954,0.9876382543340217,0.9999999585369871
HARQ,0.5814523607645079,0.06130591719822598,0.00018351302960584182,1.0,0.018138081643050086,0.30955831571636794,0.027661330709801923,0.005887417737518441,0.06766121959476323
Lasso,0.9089268703837544,0.9662675115986827,3.619472553484382e-05,0.9818619183569499,1.0,0.9836003481994541,0.0784779144082286,0.007725017031934289,0.20802339292922856
ElasticNet,0.6214945965776086,0.4221793614958115,9.78449275825799e-05,0.6904416842836321,0.016399651800545922,1.0,0.03112582650670448,0.00620345057114513,0.07405191607510919
RF,0.9993514810282313,0.9642068149818509,0.004232566618904587,0.9723386692901981,0.9215220855917714,0.9688741734932955,1.0,0.0838928905217825,0.9053145850587359
GB,0.999723099404396,0.9920271711923124,0.012361745665978252,0.9941125822624816,0.9922749829680657,0.9937965494288549,0.9161071094782175,1.0,0.9998804024616796
NN_2_e10,0.9889346426004401,0.9150070876956231,4.146301291196863e-08,0.9323387804052368,0.7919766070707714,0.9259480839248908,0.09468541494126415,0.00011959753832035958,1.0
