,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.4116127840138004,0.027434039959222,0.41306605558451703,0.1338756507354495,0.4470590160311183,0.2958169343062649,0.9599477963908947,0.3317113269016667
HAR-X,0.5883872159861996,1.0,0.021433317804529284,0.5588500011572508,0.255871859124315,0.7453743604611994,0.4441176000097329,0.9119940908196285,0.40496999686561796
LogHAR,0.972565960040778,0.9785666821954707,1.0,0.9836636084899131,0.9866576281505098,0.9795225740350817,0.990183125595211,0.9691082603469092,0.915585856916457
HARQ,0.586933944415483,0.4411499988427492,0.016336391510086923,1.0,0.2335845401329132,0.6759327437818464,0.43819031595621216,0.9104021295295769,0.4006663668783157
Lasso,0.8661243492645505,0.744128140875685,0.013342371849490164,0.7664154598670868,1.0,0.761535681889087,0.6541909021288801,0.9518651088980669,0.47402933104490663
ElasticNet,0.5529409839688817,0.2546256395388006,0.020477425964918305,0.3240672562181536,0.23846431811091295,1.0,0.42204952986419864,0.900204124068206,0.39378782715304816
RF,0.7041830656937351,0.5558823999902671,0.009816874404788956,0.5618096840437878,0.3458090978711199,0.5779504701358014,1.0,0.9318076408224796,0.383379461287664
GB,0.04005220360910533,0.08800590918037154,0.030891739653090777,0.08959787047042311,0.04813489110193314,0.09979587593179395,0.06819235917752042,1.0,0.1274969493354784
NN_2_e10,0.6682886730983333,0.595030003134382,0.084414143083543,0.5993336331216843,0.5259706689550934,0.6062121728469518,0.616620538712336,0.8725030506645216,1.0
