,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,0.0,0.3495925662485116,3.8376607537082807,0.20573134593088863,1.336272261262024,0.309599898875275,3.237352275251615,3.4786415343360826,2.296195784299071
HAR-X,-0.3495925662485116,0.0,3.61521685021987,-1.5468567874331092,1.8330570482108681,-0.196436357415126,1.8060675357035412,2.419451894431998,1.3744857358369864
LogHAR,-3.8376607537082807,-3.61521685021987,0.0,-3.590447329947786,-4.006114071568333,-3.7560116768019585,-2.644767782619913,-2.253379744691418,-5.451922818145007
HARQ,-0.20573134593088863,1.5468567874331092,3.590447329947786,0.0,2.1001991139275975,0.4974527449623297,1.9213995570062754,2.5293022713931665,1.4961660940475094
Lasso,-1.336272261262024,-1.8330570482108681,4.006114071568333,-2.1001991139275975,0.0,-2.1412448036501055,1.4177874144836569,2.4310701511068524,0.8140620059956948
ElasticNet,-0.309599898875275,0.196436357415126,3.7560116768019585,-0.4974527449623297,2.1412448036501055,0.0,1.8692208913032795,2.5106269489180124,1.448789464201711
RF,-3.237352275251615,-1.8060675357035412,2.644767782619913,-1.9213995570062754,-1.4177874144836569,-1.8692208913032795,0.0,1.3816167465486893,-1.3144622399821309
GB,-3.4786415343360826,-2.419451894431998,2.253379744691418,-2.5293022713931665,-2.4310701511068524,-2.5106269489180124,-1.3816167465486893,0.0,-3.7038306992141274
NN_2_e10,-2.296195784299071,-1.3744857358369864,5.451922818145007,-1.4961660940475094,-0.8140620059956948,-1.448789464201711,1.3144622399821309,3.7038306992141274,0.0
