,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.9545831863695164,0.0004290333316004924,0.9636646521987396,0.9998889014102886,0.9776409167784249,0.8814092371124446,0.8608625742685387,0.9999629908201375
HAR-X,0.045416813630483555,1.0,0.00013710447062653675,0.7154439291034488,0.5891982962374903,0.5532810320423861,0.80616287241842,0.8430785553102929,0.34591256008024696
LogHAR,0.9995709666683995,0.9998628955293735,1.0,0.999845315177518,0.9999989506375425,0.9998846887495512,0.9135494164416835,0.8701387911923036,0.9999994754342149
HARQ,0.036335347801260354,0.2845560708965512,0.00015468482248204296,1.0,0.54910531615192,0.47303819462326635,0.801103247919144,0.842128732971635,0.3151957545494015
Lasso,0.00011109858971136699,0.4108017037625097,1.0493624574836602e-06,0.45089468384807996,1.0,0.42348930282645436,0.7981466868076915,0.8420100630491748,0.030584899107392816
ElasticNet,0.022359083221575093,0.4467189679576139,0.00011531125044883517,0.5269618053767336,0.5765106971735456,1.0,0.8031548257835686,0.842384990464512,0.2997825801052547
RF,0.11859076288755543,0.19383712758158,0.08645058355831647,0.198896752080856,0.20185331319230848,0.19684517421643144,1.0,0.853162127319823,0.16421633128304158
GB,0.13913742573146126,0.15692144468970715,0.12986120880769636,0.15787126702836496,0.1579899369508252,0.15761500953548802,0.146837872680177,1.0,0.1500124377698242
NN_2_e10,3.7009179862490527e-05,0.654087439919753,5.245657851427055e-07,0.6848042454505985,0.9694151008926072,0.7002174198947453,0.8357836687169584,0.8499875622301758,1.0
