feature,edge_idx,z_std,ale_centred
RVW,61,-0.14205740503174513,-1.007804540957582e-05
RVW,62,-0.13202654949393763,-9.295659411874234e-06
RVW,63,-0.12711727710874382,-9.347887636876992e-06
RVW,64,-0.1172478161624447,-9.226947673424183e-06
RVW,65,-0.10779122127922637,-9.590985561532912e-06
RVW,66,-0.10094677352108497,-9.836630543276275e-06
RVW,67,-0.09429272525962833,-9.037842429606446e-06
RVW,68,-0.08750306578377388,-8.651687461059364e-06
RVW,69,-0.07993738776464107,-8.202233693509602e-06
RVW,70,-0.07286298600989802,-7.954142770555925e-06
RVW,71,-0.06400497654912848,-1.0138096057979754e-05
RVW,72,-0.056182912568740535,-1.1277809828908753e-05
RVW,73,-0.04936350002253289,-1.1185733500062117e-05
RVW,74,-0.03308994118362528,-1.0410684623040598e-05
RVW,75,-0.02235321937157156,-8.764930672659313e-06
RVW,76,-0.00843495975569877,-1.0235106530470415e-05
RVW,77,0.001524259212736781,-9.023547765936002e-06
RVW,78,0.011907803572877951,-8.924139926985534e-06
RVW,79,0.02918950864842264,-9.103090879380936e-06
RVW,80,0.04284946760950994,-7.859308563963155e-06
RVW,81,0.05025926762030806,-8.112585712692576e-06
RVW,82,0.07567612528880413,-4.81766954856955e-06
RVW,83,0.0934675309224019,-3.1203658671162703e-06
RVW,84,0.1127703827146452,-7.844969492527526e-07
RVW,85,0.13075478407836147,5.750968922126527e-06
RVW,86,0.15547602793040527,5.6743884826541235e-06
RVW,87,0.18189022791234233,6.5444045238752535e-06
RVW,88,0.21574470864407486,1.246212821970841e-05
RVW,89,0.24946592934325196,3.288314910907511e-05
RVW,90,0.2946141545142096,3.1522106216853754e-05
RVW,91,0.3447491248139131,2.7502617185805655e-05
RVW,92,0.38490758341284254,2.6362858252726903e-05
RVW,93,0.4558620118221635,2.53501313974205e-05
RVW,94,0.532260249629696,2.1422178271057573e-05
RVW,95,0.5825346877619495,1.9129678503702763e-05
RVW,96,0.6883312360199448,1.8389249302684297e-05
RVW,97,0.8920382537732627,3.692193430029332e-05
RVW,98,1.5698071278594767,0.0001062519577914258
RVW,99,2.843031579991107,0.00023524379876367743
RVW,100,13.399026509061192,0.0010313864119446355
RVM,0,-0.42870223282295183,-1.1452478556063129e-05
RVM,1,-0.4226828470318986,-1.1807973342530736e-05
RVM,2,-0.4109731175794872,-1.2125190384954699e-05
RVM,3,-0.4087850191237255,-1.4642894827807471e-05
RVM,4,-0.40693227759793266,-1.5002335863236751e-05
RVM,5,-0.4036785497041102,-1.5494738769632862e-05
RVM,6,-0.40070145400463175,-1.536716618972028e-05
RVM,7,-0.3980386427263343,-1.5339181145692176e-05
RVM,8,-0.3949974917971412,-1.5102310542051994e-05
RVM,9,-0.3906257512880133,-1.4514592885519813e-05
RVM,10,-0.3882373954585778,-1.3997250469386796e-05
RVM,11,-0.382663191972709,-1.3533983122143321e-05
RVM,12,-0.37892388020070655,-1.349937012474446e-05
RVM,13,-0.3750769577597051,-1.297690745011742e-05
RVM,14,-0.37088179964078516,-1.1887571108374923e-05
RVM,15,-0.3668910802942638,-1.1852794957872912e-05
RVM,16,-0.3631270996837489,-1.1477908595499816e-05
RVM,17,-0.35898440316735947,-1.1432354982152919e-05
RVM,18,-0.3546981013291916,-1.1443598820326784e-05
RVM,19,-0.34961691327094574,-1.0927216142794102e-05
RVM,20,-0.34542922450611885,-1.0855309672848491e-05
RVM,21,-0.34069794095703004,-1.0111478418383647e-05
RVM,22,-0.33747003153415844,-9.951753448121593e-06
