,HAR,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.008719671715687216,0.9969496844260004,0.9999400348484319,0.9999999298703708,0.11600649304377086,0.863106919444941,0.5817100172619409
LogHAR,0.9912803282843128,1.0,0.9944557673810678,0.9962987263658453,0.9956238788659135,0.998317771226761,0.9492010683978921,0.9999999999938184
HARQ,0.0030503155739995957,0.005544232618932221,1.0,0.015056988067972621,0.011860154664155131,0.02256573931631045,0.738793285017083,0.20182959977295978
Lasso,5.996515156814208e-05,0.0037012736341547336,0.9849430119320274,1.0,0.8262208738970671,0.05156292306921184,0.8434818626595195,0.4736853947870636
ElasticNet,7.012962921493227e-08,0.004376121134086475,0.9881398453358449,0.1737791261029329,1.0,0.052310034823440876,0.8399705598301784,0.4539858627646147
RF,0.8839935069562291,0.0016822287732389807,0.9774342606836895,0.9484370769307882,0.9476899651765591,1.0,0.9118191889709937,0.9376366135835438
GB,0.136893080555059,0.05079893160210791,0.26120671498291703,0.15651813734048048,0.16002944016982157,0.08818081102900632,1.0,0.1710077329426033
NN_2_e10,0.41828998273805906,6.181610778810409e-12,0.7981704002270402,0.5263146052129364,0.5460141372353853,0.062363386416456223,0.8289922670573967,1.0
