date,RV,RVD,RVW,RVM,RQ_lag,M1W,d_log_dvol,EA,VIX,d_US3M,HSI,ADS,EPU
2021-06-28,8.029132940541185e-05,0.0001070445856821,0.0001161292783442559,8.660421131759248e-05,1.7830037044485135e-08,-0.0236777478902192,-0.1001830248263253,0,15.62,0.009999999999999995,0.000194627289775,0.7009252058133294,92.88
2021-06-29,6.17267442510899e-05,8.029132940541185e-05,9.931926120997826e-05,8.84381153663748e-05,8.113897729951506e-09,-0.0029574668545375,-0.5736108351298981,0,15.76,-0.009999999999999995,4.628974057424046e-07,0.718012291959532,168.47
2021-06-30,8.825244233584298e-05,6.17267442510899e-05,9.031345081351625e-05,8.924689437181599e-05,4.980042105741764e-09,-0.0161328607897219,-0.0885231694533352,0,16.02,-0.010000000000000002,8.85988878714866e-05,0.724151335668752,74.51
2021-07-01,7.571138586169991e-05,8.825244233584298e-05,9.078439372286912e-05,9.173653025526975e-05,1.949556415850496e-08,-0.0185288641538603,0.1821330992955729,0,15.83,0.010000000000000002,3.3027687217589943e-05,0.7309411080093701,133.65
2021-07-02,8.248609533242825e-05,7.571138586169991e-05,8.26052975072291e-05,9.208444653681074e-05,9.108758956949986e-09,-0.0046730143391693,-0.1906218910281936,0,15.48,0.0,0.0,0.7383844907196004,82.66
2021-07-06,0.0002868707969802,8.248609533242825e-05,7.769359943729475e-05,9.37272201220234e-05,8.666742334099776e-09,0.0307146964611613,0.5852545529481361,0,15.07,0.0,0.0003281692944381,0.7444675914670459,133.09
2021-07-07,0.0002890838219148,0.0002868707969802,0.00011900949295225237,0.00010310676643177564,8.272407873475289e-08,0.0651735189727009,0.8077127349197077,0,16.44,0.0,6.316028498001799e-06,0.7496322329021906,199.58
2021-07-08,0.0002656914545509,0.0002890838219148,0.0001644809084849944,0.0001146252233107868,1.946541329307231e-07,0.0696999908167148,-0.1524698732212712,0,16.2,0.0,1.6049559415688057e-05,0.7433308179585505,57.23
2021-07-09,0.000164271593927,0.0002656914545509,0.0001999687109280058,0.0001244545542393986,7.230706957697654e-08,0.0815213512028245,-0.0678324869048125,0,19.0,0.009999999999999995,0.0008587656814581,0.7338021716786323,67.69
2021-07-12,0.0001019909556495,0.000164271593927,0.0002176807525410658,0.00012673968576060318,4.637985977703233e-08,0.0796437843130766,-0.2961822230852,0,16.18,0.0,4.934336772379437e-05,0.7210422498820513,84.3
2021-07-13,0.0002207685031385,0.0001019909556495,0.00022158172460448014,0.00012816734383245586,2.1530499784847516e-08,0.0574463561775306,-0.543174400417147,0,16.17,-0.009999999999999995,3.872823345316465e-05,0.6674628315835801,144.11
2021-07-14,0.0001875648101078,0.0002207685031385,0.00020836126583614014,0.00013374191650009665,7.103354586919555e-08,0.0008375802037559,0.6082828946154031,0,17.12,0.0,0.0002610432833801,0.6500097159114034,192.35
2021-07-15,0.0002027483517417,0.0001875648101078,0.00018805746347474016,0.00013935101494783286,5.22882334909381e-08,-0.0040097588268031,-0.2386914473966435,0,16.33,0.009999999999999995,3.984136834150136e-05,0.6334387890471598,98.68
2021-07-16,0.0001515455545241,0.0002027483517417,0.00017546884291290017,0.00014458743190634308,5.1419981623842966e-08,-0.0270000376167143,-0.0776419821519347,0,17.01,-0.009999999999999995,5.6046136164149805e-05,0.617743017901845,153.82
2021-07-19,0.0001981969676369,0.0001515455545241,0.00017292363503232017,0.00014803639502166598,3.122041333255635e-08,-0.0396727197473589,0.2997154719031449,0,18.45,0.0,9.021470848877993e-08,0.6029157408230147,140.71
2021-07-20,0.0001702054384613,0.0001981969676369,0.00019216483742980019,0.00014913374635272962,3.608210503926522e-08,-0.0463996498765011,-0.350412331562012,0,22.5,0.0,0.0003443753967374,0.5608445623757239,103.99
2021-07-21,0.0001324832039544,0.0001702054384613,0.00018205222449436015,0.00015170048238189325,5.3433072753300807e-08,-0.0292258143044694,-0.0213210263990006,0,19.73,0.0,7.091931446838267e-05,0.5439523987992155,130.37
