date,close,log_ret,log_ret_sq
2016-01-12,19711.759765625,-0.008926275178541943,7.967838856305398e-05
2016-01-13,19934.880859375,0.0112556042985279,0.0001266886281250397
2016-01-14,19817.41015625,-0.00591015219803559,3.492989900394491e-05
2016-01-15,19520.76953125,-0.015081849247325252,0.00022746217671904527
2016-01-18,19237.44921875,-0.014620143454962431,0.0002137485946436808
2016-01-19,19635.810546875,0.02049610843437044,0.00042009046095347116
2016-01-20,18886.30078125,-0.03891813503172159,0.0015146212343473153
2016-01-21,18542.150390625,-0.018390292901916183,0.00033820287301826875
2016-01-22,19080.509765625,0.028620842978043015,0.0008191526527737942
2016-01-25,19340.140625,0.013515378259114641,0.0001826654494869487
2016-01-26,18860.80078125,-0.02509702565522609,0.0006298606967390766
2016-01-27,19052.44921875,0.010109925678877474,0.00010221059723242615
2016-01-28,19195.830078125,0.0074974107930589895,5.621116859987743e-05
2016-01-29,19683.109375,0.02506780382608831,0.0006283947886632477
2016-02-01,19595.5,-0.004460927801600789,1.989987685109485e-05
2016-02-02,19446.83984375,-0.007615367075423762,5.799381569344827e-05
2016-02-03,18991.58984375,-0.023688339594180263,0.0005611374327292083
2016-02-04,19183.08984375,0.010032912282175843,0.00010065932886183489
2016-02-05,19288.169921875,0.005462796907769629,2.9842150055537423e-05
2016-02-11,18545.80078125,-0.03924856011106037,0.0015404494707915192
2016-02-12,18319.580078125,-0.012272952965222572,0.00015062537448656553
2016-02-15,18918.140625,0.032150845676561346,0.0010336768777180635
2016-02-16,19122.080078125,0.010722409242774233,0.00011497005996953031
2016-02-17,18924.5703125,-0.010382598092750328,0.00010779834315558275
2016-02-18,19363.080078125,0.022907069828505655,0.000524733848128034
2016-02-19,19285.5,-0.004014645928370086,1.6117381930178512e-05
2016-02-22,19464.08984375,0.009217703153735712,8.49660514303893e-05
2016-02-23,19414.779296875,-0.0025366259053072326,6.434470983475737e-06
2016-02-24,19192.44921875,-0.011517663632609754,0.0001326565755539413
2016-02-25,18888.75,-0.015950425080262676,0.0002544160602410726
2016-02-26,19364.150390625,0.024856931807601512,0.0006178670588877518
2016-02-29,19111.9296875,-0.013110707508019459,0.0001718906513608378
2016-03-01,19407.4609375,0.01534484549745585,0.00023546428334079108
2016-03-02,20003.490234375,0.030249193504472416,0.0009150137076710162
2016-03-03,19941.759765625,-0.0030907563673494565,9.552774922311208e-06
2016-03-04,20176.69921875,0.011712420907073806,0.0001371808035044596
2016-03-07,20159.720703125,-0.0008418454915233298,7.087038315981567e-07
2016-03-08,20011.580078125,-0.007375479193390433,5.439769333213519e-05
2016-03-09,19996.259765625,-0.0007658655557847283,5.865500495374508e-07
2016-03-10,19984.419921875,-0.0005922782798410964,3.507935607715281e-07
2016-03-11,20199.599609375,0.010709816826118157,0.0001147001764490036
2016-03-14,20435.33984375,0.011602964459985543,0.0001346287842596876
2016-03-15,20288.76953125,-0.007198239451913224,5.1814651207079996e-05
2016-03-16,20257.69921875,-0.0015325782757091844,2.348796171175737e-06
2016-03-17,20503.810546875,0.012075819581109926,0.0001458254185555179
2016-03-18,20671.630859375,0.008151521199755152,6.644729787005766e-05
2016-03-21,20684.150390625,0.0006054549692482425,3.6657571978739026e-07
2016-03-22,20666.75,-0.0008415967482058306,7.082850865906283e-07
2016-03-23,20615.23046875,-0.0024959828676784923,6.22993047574455e-06
2016-03-24,20345.609375,-0.013165012677461618,0.00017331755879772514
2016-03-29,20366.30078125,0.0010164793522182691,1.0332302734860721e-06
2016-03-30,20803.390625,0.021234371805766372,0.0004508985459855258
2016-03-31,20776.69921875,-0.0012838553267471298,1.6482845000169793e-06
2016-04-01,20498.919921875,-0.013459930894450522,0.00018116973968338365
2016-04-05,20177.0,-0.015828856186022477,0.00025055268815778203
2016-04-06,20206.669921875,0.001469402224755001,2.1591428981149464e-06
2016-04-07,20266.05078125,0.0029343667018988384,8.610507941212666e-06
2016-04-08,20370.400390625,0.005135775183498836,2.6376186735442508e-05
2016-04-11,20440.810546875,0.003450533541750289,1.1906181722743794e-05
2016-04-12,20504.439453125,0.00310800190349525,9.659675832130097e-06
2016-04-13,21158.7109375,0.031410263968592034,0.000986604682576631
2016-04-14,21337.810546875,0.008428956700297974,7.10473110554981e-05
2016-04-15,21316.470703125,-0.0010005957153680356,1.001191785612871e-06
2016-04-18,21161.5,-0.007296553395022443,5.3239691446413536e-05
2016-04-19,21436.2109375,0.012898098976432237,0.00016636095720584234
2016-04-20,21236.310546875,-0.009369113703405318,8.778029158733733e-05
2016-04-21,21622.25,0.018010398881930456,0.00032437446788624184
2016-04-22,21467.0390625,-0.007204185177679179,5.1900284074292384e-05
2016-04-25,21304.439453125,-0.007603215896473614,5.780889196838906e-05
2016-04-26,21407.26953125,0.004815086038316707,2.318505355639248e-05
2016-04-27,21361.599609375,-0.002135662698183438,4.561055160412163e-06
2016-04-28,21388.029296875,0.0012364874991224184,1.5289013354860126e-06
2016-04-29,21067.05078125,-0.0151211412608383,0.00022864891303022648
2016-05-03,20676.939453125,-0.018691202414702346,0.0003493610477073748
2016-05-04,20525.830078125,-0.0073349463742538035,5.3801438313179014e-05
2016-05-05,20449.8203125,-0.003710001041312694,1.3764107726541272e-05
2016-05-06,20109.869140625,-0.016763399191265904,0.00028101155244573435
2016-05-09,20156.810546875,0.0023315271027470885,5.436018630844233e-06
2016-05-10,20242.6796875,0.004251007596334233,1.8071065584091354e-05
2016-05-11,20055.2890625,-0.009300318677155417,8.649592749664588e-05
2016-05-12,19915.4609375,-0.006996550998010775,4.895172586776558e-05
2016-05-13,19719.2890625,-0.009899064680789493,9.799148155445399e-05
2016-05-16,19883.94921875,0.008315537426938135,6.91481626988089e-05
2016-05-17,20118.80078125,0.011741905783406281,0.00013787235142638987
2016-05-18,19826.41015625,-0.014639844944550617,0.00021432506000048428
2016-05-19,19694.330078125,-0.0066841141684435,4.4677382216787144e-05
2016-05-20,19852.19921875,0.00798401184820463,6.374444519227193e-05
2016-05-23,19809.029296875,-0.0021769340254618186,4.7390417512133975e-06
2016-05-24,19830.4296875,0.001079752007340673,1.1658643973562128e-06
2016-05-25,20368.05078125,0.02674992414510058,0.000715558441768635
2016-05-26,20397.109375,0.0014256585064522653,2.032502177019704e-06
2016-05-27,20576.76953125,0.008769553307734768,7.69050652172018e-05
2016-05-30,20629.390625,0.0025540415391773763,6.523128183843541e-06
2016-05-31,20815.08984375,0.008961408582816688,8.03068437881806e-05
2016-06-01,20760.98046875,-0.0026029110083385376,6.7751457173299425e-06
2016-06-02,20859.220703125,0.004720804515946142,2.228599527777749e-05
2016-06-03,20947.240234375,0.004210816191188016,1.773097299597115e-05
2016-06-06,21030.220703125,0.003953577704995936,1.5630776669440937e-05
2016-06-07,21328.240234375,0.014071542835436546,0.00019800831776952557
2016-06-08,21297.880859375,-0.0014244495794777379,2.0290566044743045e-06
2016-06-10,21042.640625,-0.012056692610805442,0.00014536383671145053
2016-06-13,20512.990234375,-0.025492529555078747,0.0006498690631165634
2016-06-14,20387.529296875,-0.0061349504818934975,3.763761741528526e-05
2016-06-15,20467.51953125,0.003915811576819195,1.533358030515123e-05
2016-06-16,20038.419921875,-0.02118778963044221,0.0004489224294238745
2016-06-17,20169.98046875,0.006543956739655243,4.2823369810479284e-05
2016-06-20,20510.19921875,0.016726901652779347,0.00027978923890175245
2016-06-21,20668.439453125,0.00768558740125691,5.906825370235895e-05
2016-06-22,20795.119140625,0.006110429782351545,3.733735212504875e-05
2016-06-23,20868.33984375,0.003514867958273271,1.2354296764096113e-05
2016-06-24,20259.130859375,-0.029627571868131142,0.0008777930148012758
2016-06-27,20227.30078125,-0.0015723828153362263,2.472387717964677e-06
2016-06-28,20172.4609375,-0.0027148614298635465,7.3704725833607405e-06
2016-06-29,20436.119140625,0.012985527074844683,0.0001686239134115243
2016-06-30,20794.369140625,0.017378354274340424,0.0003020071972844861
2016-07-04,21059.19921875,0.012655246517374152,0.0001601552644155106
2016-07-05,20750.720703125,-0.014756503427596712,0.00021775439340867352
2016-07-06,20495.2890625,-0.012385920847655996,0.0001534110352443994
2016-07-07,20706.919921875,0.01027288224309686,0.00010553210958053476
2016-07-08,20564.169921875,-0.0069177029155511605,4.7854613627825025e-05
2016-07-11,20880.5,0.015265471853727064,0.0002330346309169332
2016-07-12,21224.740234375,0.016351784371503086,0.0002673808521321326
2016-07-13,21322.369140625,0.004589222583186725,2.1060963918031038e-05
2016-07-14,21561.060546875,0.01113221927426622,0.0001239263059703443
2016-07-15,21659.25,0.004543679617730945,2.0645024468583623e-05
2016-07-18,21803.1796875,0.006623201449114546,4.3866797435553025e-05
2016-07-19,21673.19921875,-0.005979378195025475,3.575296359914611e-05
2016-07-20,21882.48046875,0.009609899884274853,9.235017578578582e-05
2016-07-21,22000.490234375,0.005378398417795083,2.892716954054065e-05
2016-07-22,21964.26953125,-0.0016477156483016842,2.7149668576582393e-06
2016-07-25,21993.439453125,0.0013271813673014776,1.7614103817122197e-06
2016-07-26,22129.73046875,0.0061777723280904695,3.816487093772034e-05
2016-07-27,22218.990234375,0.004025364643531759,1.6203560513395566e-05
2016-07-28,22174.33984375,-0.0020115817219732435,4.0464610241768395e-06
2016-07-29,21891.369140625,-0.012843301483792757,0.00016495039300359324
2016-08-01,22129.140625,0.010802864301270532,0.00011670187711166525
2016-08-03,21739.119140625,-0.01778195731519716,0.0003161980059594938
2016-08-04,21832.23046875,0.004273976853941264,1.826687814802566e-05
2016-08-05,22146.08984375,0.014273610335951759,0.00020373595202258888
2016-08-08,22494.759765625,0.015621432628014631,0.0002440291573516001
2016-08-09,22465.609375,-0.0012967150967320151,1.6814700420927193e-06
2016-08-10,22492.4296875,0.0011931265794054013,1.4235510344836334e-06
2016-08-11,22580.55078125,0.003910156599786774,1.5289324634856065e-05
2016-08-12,22766.91015625,0.008219221993080339,6.755561017153554e-05
2016-08-15,22932.509765625,0.007247371388624302,5.252439204465014e-05
2016-08-16,22910.83984375,-0.0009453900586944286,8.937623630782551e-07
2016-08-17,22799.779296875,-0.004859298233112597,2.3612779318331205e-05
2016-08-18,23023.16015625,0.009749816644974985,9.505892461063126e-05
2016-08-19,22937.220703125,-0.003739723286759755,1.3985530261533187e-05
2016-08-22,22997.91015625,0.002642399719000821,6.982276274975617e-06
2016-08-23,22998.9296875,4.433049112329002e-05,1.965192443232095e-09
2016-08-24,22820.779296875,-0.00777618593782492,6.046906773962603e-05
2016-08-25,22814.94921875,-0.00025550498902404684,6.52827994161783e-08
2016-08-26,22909.5390625,0.0041373881802861945,1.7117980954371906e-05
2016-08-29,22821.33984375,-0.003857320489723648,1.4878921360441884e-05
2016-08-30,23016.109375,0.008498322082933996,7.22214782252836e-05
2016-08-31,22976.880859375,-0.0017058479971723273,2.90991738945684e-06
2016-09-01,23162.33984375,0.008039146754803994,6.462788054527559e-05
2016-09-02,23266.69921875,0.0044954430613746155,2.0209008318061174e-05
2016-09-05,23649.55078125,0.016321000121312323,0.00026637504495987687
2016-09-06,23787.6796875,0.00582366614883334,3.391508741306734e-05
2016-09-07,23741.810546875,-0.0019301345181261809,3.725419258062184e-06
2016-09-08,23919.33984375,0.007449678258215187,5.549770615092406e-05
2016-09-09,24099.69921875,0.007512029672783527,5.643058980478018e-05
2016-09-12,23290.599609375,-0.03414953094664064,0.0011661904638755665
2016-09-13,23215.759765625,-0.003218480627547038,1.0358617549895574e-05
2016-09-14,23190.640625,-0.0010825723549672261,1.1719629037392859e-06
2016-09-15,23335.58984375,0.006230880354879176,3.8823869996819246e-05
2016-09-19,23550.44921875,0.009165239091998956,8.400160761350584e-05
2016-09-20,23530.859375,-0.000832170789879072,6.925082235279586e-07
2016-09-21,23669.900390625,0.005891490666140697,3.470966226922296e-05
2016-09-22,23759.80078125,0.003790894568849623,1.437088163213357e-05
2016-09-23,23686.48046875,-0.003090668812506081,9.55223370859775e-06
2016-09-26,23317.919921875,-0.01568228069044686,0.0002459339276539624
2016-09-27,23571.900390625,0.010833180888093707,0.00011735780815415877
2016-09-28,23619.650390625,0.0020236680297678333,4.095232294704425e-06
2016-09-29,23739.470703125,0.005060084114475671,2.560445124556904e-05
2016-09-30,23297.150390625,-0.018808041100399464,0.00035374241003431546
2016-10-03,23584.4296875,0.012255683029827935,0.00015020176652761244
2016-10-04,23689.439453125,0.004442620849431478,1.9736880011803265e-05
2016-10-05,23788.310546875,0.004164950389384359,1.734681174603292e-05
2016-10-06,23952.5,0.006878396013494381,4.7312331718455395e-05
2016-10-07,23851.8203125,-0.004212164745759139,1.7742331845416154e-05
2016-10-11,23549.51953125,-0.012755119612894106,0.00016269307633923587
2016-10-12,23407.05078125,-0.006068125768926791,3.682215034751336e-05
2016-10-13,23031.30078125,-0.01618309814346297,0.00026189266552095465
2016-10-14,23233.310546875,0.008732854060257367,7.626274003775358e-05
2016-10-17,23037.5390625,-0.008462029732609011,7.160594719555893e-05
2016-10-18,23394.390625,0.015371258147133915,0.00023627557702583075
2016-10-19,23304.970703125,-0.0038296040295602296,1.4665867023223949e-05
2016-10-20,23374.400390625,0.00297475039070072,8.849139886974086e-06
2016-10-24,23604.080078125,0.009778158647275603,9.561238653129065e-05
2016-10-25,23565.109375,-0.0016523799727679034,2.7303595744044572e-06
2016-10-26,23325.4296875,-0.010223033460778908,0.00010451041314020517
2016-10-27,23132.349609375,-0.0083121144714422,6.909124698635885e-05
2016-10-28,22954.810546875,-0.007704529422964512,5.935977362932588e-05
2016-10-31,22934.5390625,-0.0008834941382325212,7.805618922912253e-07
2016-11-01,23147.0703125,0.009224189859144971,8.508567855755292e-05
2016-11-02,22810.5,-0.014647263881519379,0.00021454233921486214
2016-11-03,22683.509765625,-0.0055827378089556845,3.1166961443543316e-05
2016-11-04,22642.619140625,-0.0018042853903406098,3.2554457697965664e-06
2016-11-07,22801.400390625,0.00698802164848189,4.883244655965156e-05
2016-11-08,22909.470703125,0.004728438170975124,2.235812753673458e-05
2016-11-09,22415.189453125,-0.021811563246034282,0.00047574429123575356
2016-11-10,22839.109375,0.018735560297590936,0.00035102121966466577
2016-11-11,22531.08984375,-0.013578263661322865,0.000184369244056401
2016-11-14,22222.220703125,-0.01380340542444003,0.00019053400131146042
2016-11-15,22323.91015625,0.004565587529274495,2.084458948746679e-05
2016-11-16,22280.529296875,-0.0019451370125800338,3.7835579977087786e-06
2016-11-17,22262.880859375,-0.0007924152354554792,6.279219053819625e-07
2016-11-18,22344.2109375,0.003646512918448863,1.3297056464414446e-05
2016-11-21,22357.779296875,0.0006070584204653784,3.6851992585792014e-07
2016-11-22,22678.0703125,0.01422406454407188,0.00020232401215392276
2016-11-23,22676.689453125,-6.089148669552458e-05,3.7077731519912467e-09
2016-11-24,22608.490234375,-0.0030119907121815004,9.072088050267622e-06
2016-11-25,22723.44921875,0.005071886718097218,2.572403488121097e-05
2016-11-28,22830.5703125,0.004703044530421252,2.2118627855125255e-05
2016-11-29,22737.0703125,-0.0041037951466442735,1.6841134605621093e-05
2016-11-30,22789.76953125,0.002315084572886761,5.359616579618276e-06
2016-12-01,22878.23046875,0.0038740933756482576,1.5008599483241712e-05
2016-12-02,22564.8203125,-0.013793753727519231,0.00019026764189545068
2016-12-05,22505.55078125,-0.002630089967198046,6.917373235555818e-06
2016-12-06,22675.150390625,0.007507648247843335,5.63647822133451e-05
2016-12-07,22800.919921875,0.00553125417579281,3.05947727572254e-05
2016-12-08,22861.83984375,0.0026682556346315778,7.119588131743164e-06
2016-12-09,22760.98046875,-0.004421451309646329,1.954923168357324e-05
2016-12-12,22433.01953125,-0.014513727243160801,0.00021064827848886803
2016-12-13,22446.69921875,0.0006096155815900062,3.716311573173215e-07
2016-12-14,22456.619140625,0.00044183469724679014,1.952178996911627e-07
2016-12-15,22059.400390625,-0.01784657734384787,0.00031850032288994405
2016-12-16,22020.75,-0.0017536419539183612,3.0752601025426075e-06
2016-12-19,21832.6796875,-0.008577275112164884,7.356964834976312e-05
2016-12-20,21729.060546875,-0.004757355215691206,2.263242864826432e-05
2016-12-21,21809.80078125,0.0037088855549320954,1.3755832059583957e-05
2016-12-22,21636.19921875,-0.007991644176259527,6.386637663994281e-05
2016-12-23,21574.759765625,-0.0028436996526917113,8.08662771471896e-06
2016-12-28,21754.740234375,0.008307573541035396,6.901577813971139e-05
2016-12-29,21790.91015625,0.0016612419320320981,2.7597247567417383e-06
2016-12-30,22000.560546875,0.009575014905927048,9.168091044872516e-05
2017-01-03,22150.400390625,0.006787640216824542,4.6072059713053914e-05
2017-01-04,22134.470703125,-0.0007194189705703735,5.175636552165359e-07
2017-01-05,22456.689453125,0.014452387306249648,0.00020887149884984594
2017-01-06,22503.009765625,0.0020605266357947016,4.245770016819431e-06
2017-01-09,22558.689453125,0.002471265700245695,6.107154161210846e-06
2017-01-10,22744.849609375,0.0082183956443167,6.754202696652371e-05
2017-01-11,22935.349609375,0.00834064244999233,6.956631647861406e-05
2017-01-12,22829.01953125,-0.0046468583072964975,2.159329212809047e-05
2017-01-13,22937.380859375,0.004735418546923498,2.242418881454705e-05
2017-01-16,22718.150390625,-0.009603749983877918,9.223201375283511e-05
2017-01-17,22840.970703125,0.005391702345793448,2.9070454185634565e-05
2017-01-18,23098.259765625,0.01120139584698343,0.00012547126892081765
2017-01-19,23049.9609375,-0.002093205112753793,4.38150764405862e-06
2017-01-20,22885.91015625,-0.007142630575794229,5.10171715422706e-05
2017-01-23,22898.51953125,0.0005508149999844392,3.033971642078577e-07
2017-01-24,22949.859375,0.0022395498568545946,5.015583561337435e-06
2017-01-25,23049.119140625,0.004315744518372355,1.8625650747861032e-05
2017-01-26,23374.169921875,0.014004009625397273,0.0001961122855882195
2017-01-27,23360.779296875,-0.0005730454655576978,3.283811055962386e-07
2017-02-01,23318.390625,-0.0018161712642896788,3.29847806123157e-06
2017-02-02,23184.51953125,-0.005757552080600803,3.3149405960830636e-05
2017-02-03,23129.2109375,-0.002388432954246511,5.704611976930716e-06
2017-02-06,23348.240234375,0.009425255164108748,8.883543490855861e-05
2017-02-07,23331.5703125,-0.0007142240891013785,5.101160494526938e-07
2017-02-08,23485.130859375,0.006560099013215748,4.303489906319423e-05
2017-02-09,23525.140625,0.0017021716327931813,2.8973882674858046e-06
2017-02-10,23574.98046875,0.0021163369093279982,4.4788819137839836e-06
2017-02-13,23710.98046875,0.005752251717222379,3.3088399818287804e-05
2017-02-14,23703.009765625,-0.0003362173552847736,1.1304210999468768e-07
2017-02-15,23994.869140625,0.012237987277053719,0.0001497683325933287
2017-02-16,24107.69921875,0.004691237449508279,2.200770880766894e-05
2017-02-17,24033.740234375,-0.0030725729600327156,9.440704594724204e-06
2017-02-20,24146.080078125,0.004663365143700915,2.1746974463484654e-05
2017-02-21,23963.630859375,-0.007584751180674587,5.7528450472744544e-05
2017-02-22,24201.9609375,0.009896360217341638,9.793794555138222e-05
2017-02-23,24114.859375,-0.003605438283841522,1.2999185218590101e-05
2017-02-24,23965.69921875,-0.006204613221363786,3.84972252267223e-05
2017-02-27,23925.05078125,-0.001697548994798126,2.881672589740128e-06
2017-02-28,23740.73046875,-0.007733901612361649,5.9813234149690114e-05
2017-03-01,23776.490234375,0.0015051289552197034,2.265413171840756e-06
2017-03-02,23728.0703125,-0.002038538535483525,4.155639360651315e-06
2017-03-03,23552.720703125,-0.0074174060778204876,5.501791292328831e-05
2017-03-06,23596.279296875,0.0018477001057259912,3.4139956806998392e-06
2017-03-07,23681.0703125,0.0035869653116300526,1.286632014683728e-05
2017-03-08,23782.26953125,0.004264317363128711,1.8184402573481004e-05
2017-03-09,23501.560546875,-0.011873500169773621,0.0001409800062816142
2017-03-10,23568.669921875,0.002851459183558447,8.130819475499804e-06
2017-03-13,23829.669921875,0.011013155266772046,0.00012128958893002885
2017-03-14,23827.94921875,-7.22110401980558e-05,5.21443432648523e-09
2017-03-15,23792.849609375,-0.0014741296490132783,2.1730582221000107e-06
2017-03-16,24288.279296875,0.020608801567931323,0.00042472270206636857
2017-03-17,24309.9296875,0.0008909954712219559,7.938729297380353e-07
2017-03-20,24501.990234375,0.007869452311908276,6.192827968939851e-05
2017-03-21,24593.119140625,0.0037123457740655397,1.3781511146222271e-05
2017-03-22,24320.41015625,-0.011150772148424082,0.0001243397195060702
2017-03-23,24327.69921875,0.0002996647823803045,8.979898179903524e-08
2017-03-24,24358.26953125,0.0012558162979008358,1.5770745740733609e-06
2017-03-27,24193.69921875,-0.00677916661264355,4.595709996198103e-05
2017-03-28,24345.869140625,0.0062699535875854195,3.931231799047527e-05
2017-03-29,24392.05078125,0.0018951015767800783,3.591409986314339e-06
2017-03-30,24301.08984375,-0.0037360926873120093,1.3958388568186271e-05
2017-03-31,24111.58984375,-0.007828567599965197,6.128647066722485e-05
2017-04-03,24261.48046875,0.006197295468830077,3.8406471127981806e-05
2017-04-05,24400.80078125,0.005726023917620893,3.278734990516652e-05
2017-04-06,24273.720703125,-0.005221638055857625,2.7265503986380594e-05
2017-04-07,24267.30078125,-0.0002645153198717054,6.996835444683063e-08
2017-04-10,24262.1796875,-0.000211050838357707,4.4542456371490965e-08
2017-04-11,24088.4609375,-0.007185819888452016,5.163600746927255e-05
2017-04-12,24313.5,0.009298825076426098,8.646814780197083e-05
2017-04-13,24261.66015625,-0.0021344186314156133,4.5557428941341e-06
2017-04-18,23924.5390625,-0.013992661788574168,0.00019579458392942362
2017-04-19,23825.880859375,-0.0041322502994880494,1.7075492537619073e-05
2017-04-20,24056.98046875,0.009652781700063784,9.317619454908628e-05
2017-04-21,24042.01953125,-0.0006220893566393215,3.86995167643925e-07
2017-04-24,24139.48046875,0.004045580582850761,1.63667222523391e-05
2017-04-25,24455.939453125,0.0130244149932075,0.00016963538591528834
2017-04-26,24578.4296875,0.0049961074777744585,2.496108992947386e-05
2017-04-27,24698.48046875,0.004872505941742489,2.3741314152315857e-05
2017-04-28,24615.130859375,-0.003380392816515254,1.1427055593947932e-05
2017-05-02,24696.130859375,0.0032852565531218403,1.0792910619829995e-05
2017-05-04,24683.880859375,-0.0004961521808084512,2.461669865209821e-07
2017-05-05,24476.349609375,-0.008443104552574354,7.128601448570179e-05
2017-05-08,24577.91015625,0.004140749140711719,1.714580344630484e-05
2017-05-09,24889.029296875,0.012579037493546608,0.00015823218426405132
2017-05-10,25015.419921875,0.005065315706982432,2.5657423211402933e-05
2017-05-11,25125.55078125,0.004392856178565552,1.929718540556154e-05
2017-05-12,25156.33984375,0.001224658260275291,1.4997878544605022e-06
2017-05-15,25371.58984375,0.008520091895634962,7.259196591006458e-05
2017-05-16,25335.939453125,-0.0014061184598528342,1.9771691231389064e-06
2017-05-17,25293.630859375,-0.0016713001250856507,2.7932441081113117e-06
2017-05-18,25136.51953125,-0.006230869240393844,3.882373149088616e-05
2017-05-19,25174.869140625,0.0015244904907074641,2.3240712562574847e-06
2017-05-22,25391.33984375,0.008561924251967667,7.33065468964321e-05
2017-05-23,25403.150390625,0.00046503260622721143,2.1625532485447269e-07
2017-05-24,25428.5,0.000997394783826877,9.947963548050628e-07
2017-05-25,25630.779296875,0.007923353322231819,6.2779527868922e-05
2017-05-26,25639.26953125,0.00033119665951808486,1.0969122727593823e-07
2017-05-29,25701.630859375,0.002429305225245315,5.901523877404191e-06
2017-05-31,25660.650390625,-0.001595742106802689,2.546392871423084e-06
2017-06-01,25809.220703125,0.005773114328146534,3.33288490458508e-05
2017-06-02,25924.05078125,0.004439319742022718,1.9707559771912653e-05
2017-06-05,25862.990234375,-0.0023581411091697646,5.5608294907564074e-06
2017-06-06,25997.140625,0.005173557706889653,2.6765699346517327e-05
2017-06-07,25974.16015625,-0.0008843523214636662,7.820790284781756e-07
2017-06-08,26063.060546875,0.0034168034308166284,1.1674545684840283e-05
2017-06-09,26030.2890625,-0.0012581832016529404,1.5830249689216437e-06
2017-06-12,25708.0390625,-0.012457076943309886,0.00015517876597154277
2017-06-13,25852.099609375,0.005588073479318112,3.122656521025843e-05
2017-06-14,25875.900390625,0.0009202282295692754,8.46819994496203e-07
2017-06-15,25565.33984375,-0.012074526920867967,0.00014579420036276529
2017-06-16,25626.490234375,0.0023890694908601517,5.707653032158785e-06
2017-06-19,25924.55078125,0.011563835082279539,0.00013372228181015902
2017-06-20,25843.0390625,-0.003149143561033796,9.917105168000617e-06
2017-06-21,25694.580078125,-0.005761205018059101,3.319148326010937e-05
2017-06-22,25674.529296875,-0.0007806552425080326,6.094226076552753e-07
2017-06-23,25670.05078125,-0.00017444940165312062,3.0432593737131803e-08
2017-06-26,25871.890625,0.007832102168086053,6.134182437133825e-05
2017-06-27,25839.990234375,-0.0012337742948584918,1.5221990106535685e-06
2017-06-28,25683.5,-0.0060745386180389715,3.690001942204682e-05
2017-06-29,25965.419921875,0.010916887408049192,0.000119178430680023
2017-06-30,25764.580078125,-0.0077649662818668475,6.0294701358529057e-05
2017-07-03,25784.169921875,0.0007600512017482686,5.776778292789873e-07
2017-07-04,25389.009765625,-0.015444340701550985,0.00023852765970558437
2017-07-05,25521.970703125,0.005223283408410495,2.728268956457636e-05
2017-07-06,25465.220703125,-0.0022260501851238956,4.95529942669013e-06
2017-07-07,25340.849609375,-0.004895924499454196,2.397007670435582e-05
2017-07-10,25500.060546875,0.006263123828977868,3.9226720097110386e-05
2017-07-11,25877.640625,0.014698472969744358,0.00021604510764230555
2017-07-12,26043.640625,0.006394316997219818,4.088728986093427e-05
2017-07-13,26346.169921875,0.011549293898132973,0.00013338618954545153
2017-07-14,26389.23046875,0.0016330797197365854,2.666949371014924e-06
2017-07-17,26470.580078125,0.0030779404147285305,9.47371719661924e-06
2017-07-18,26524.939453125,0.0020514713147541386,4.208534555259074e-06
2017-07-19,26672.16015625,0.005534928785719373,3.063543666298493e-05
2017-07-20,26740.2109375,0.0025481294568070467,6.492963728647775e-06
2017-07-21,26706.08984375,-0.0012768366710851353,1.63031188462777e-06
