date,value
2016-04-21,-0.40914318394313914
2016-04-22,-0.42091873526678597
2016-04-23,-0.43370387332434035
2016-04-24,-0.44750402442747617
2016-04-25,-0.46155638281530753
2016-04-26,-0.47586691263746084
2016-04-27,-0.49044168761755796
2016-04-28,-0.5052868936310473
2016-04-29,-0.5204088313306343
2016-04-30,-0.5358139188204256
2016-05-01,-0.5515086943799223
2016-05-02,-0.5650830771150319
2016-05-03,-0.5765428283113321
2016-05-04,-0.5858928117553083
2016-05-05,-0.5931369957986574
2016-05-06,-0.5982784550425507
2016-05-07,-0.6013193716425649
2016-05-08,-0.6022610362348413
2016-05-09,-0.6020525224227
2016-05-10,-0.6006937417080016
2016-05-11,-0.5981841173924247
2016-05-12,-0.5945225843327026
2016-05-13,-0.5897075884885501
2016-05-14,-0.5837370862630945
2016-05-15,-0.5766085436355233
2016-05-16,-0.5684159378626168
2016-05-17,-0.5591557918108354
2016-05-18,-0.548824175257573
2016-05-19,-0.5374167032230771
2016-05-20,-0.5249285341093617
2016-05-21,-0.5113543676453198
2016-05-22,-0.49668844263716455
2016-05-23,-0.480560563117484
2016-05-24,-0.4629638840369316
2016-05-25,-0.44389093695326687
2016-05-26,-0.4233336268615753
2016-05-27,-0.40128322875855754
2016-05-28,-0.3777303839394348
2016-05-29,-0.35266509602589535
2016-05-30,-0.32578751132659245
2016-05-31,-0.2970862223658338
2016-06-01,-0.26654904764517645
2016-06-02,-0.2370979890597289
2016-06-03,-0.20872054689128022
2016-06-04,-0.181404677089542
2016-06-05,-0.15513878616037136
2016-06-06,-0.12961456684541944
2016-06-07,-0.10482118606892205
2016-06-08,-0.08074812094008715
2016-06-09,-0.05738515428693414
2016-06-10,-0.034722370319886564
2016-06-11,-0.012750150423279372
2016-06-12,0.008540830927006804
2016-06-13,0.028270876977213866
2016-06-14,0.0464483616204297
2016-06-15,0.06308099980636173
2016-06-16,0.0781758508157428
2016-06-17,0.09173932125645445
2016-06-18,0.10377716778264123
2016-06-19,0.11429449953796977
2016-06-20,0.1238851001429615
2016-06-21,0.1325530400728659
2016-06-22,0.14030199820415779
2016-06-23,0.1471352633759388
2016-06-24,0.15305573578579867
2016-06-25,0.15806592822072524
2016-06-26,0.16216796712359088
2016-06-27,0.16500216061291306
2016-06-28,0.1665697115867086
2016-06-29,0.16687128535028045
2016-06-30,0.16590700989858861
2016-07-01,0.1636764759705742
2016-07-02,0.1608024557143538
2016-07-03,0.157283729328499
2016-07-04,0.15329129505202505
2016-07-05,0.14882345840243025
2016-07-06,0.1438783231253246
2016-07-07,0.13845379038961517
2016-07-08,0.13254755789671313
2016-07-09,0.12615711890338427
2016-07-10,0.11927976115782853
2016-07-11,0.11240675439862603
2016-07-12,0.10553518156092827
2016-07-13,0.09866212618847653
2016-07-14,0.09178467119578965
2016-07-15,0.08489989763008479
2016-07-16,0.0780048834324055
2016-07-17,0.07109670219743144
2016-07-18,0.06399300910621786
2016-07-19,0.05669078918524042
2016-07-20,0.04918694320154416
2016-07-21,0.04147828634735648
2016-07-22,0.033561546888380235
2016-07-23,0.02543336477519316
2016-07-24,0.017090290217164156
2016-07-25,0.008435211900414075
2016-07-26,-0.0005355435927624635
2016-07-27,-0.009825783660849255
2016-07-28,-0.019439451299057373
2016-07-29,-0.029380626772824492
2016-07-30,-0.03965352934957515
2016-07-31,-0.05026251908947652
2016-08-01,-0.06135480477433497
2016-08-02,-0.0718398623771786
2016-08-03,-0.08172214200173045
2016-08-04,-0.091005837918639
2016-08-05,-0.09969489034562433
2016-08-06,-0.10779298711979907
2016-08-07,-0.11530356526287266
2016-08-08,-0.12223686684716828
2016-08-09,-0.12859583452806866
2016-08-10,-0.1343831672002127
2016-08-11,-0.1396013211429691
2016-08-12,-0.14425251106293935
2016-08-13,-0.1483387110339306
2016-08-14,-0.15186165533479862
2016-08-15,-0.15478101661730279
2016-08-16,-0.157098033926664
2016-08-17,-0.15881369065923012
2016-08-18,-0.1599287149798527
2016-08-19,-0.1604435801309372
2016-08-20,-0.16035850463329793
2016-08-21,-0.15967345237890343
2016-08-22,-0.15852476749870614
2016-08-23,-0.15691196246397177
2016-08-24,-0.15483435276251528
2016-08-25,-0.15229105660817788
2016-08-26,-0.1492809945665766
2016-08-27,-0.1458028890969666
2016-08-28,-0.14185526401002352
2016-08-29,-0.13748246976339396
2016-08-30,-0.132682650440907
2016-08-31,-0.1274537688869602
2016-09-01,-0.12179360584190321
2016-09-02,-0.11670373029813119
2016-09-03,-0.11218198199339614
2016-09-04,-0.10822644179194049
2016-09-05,-0.10488266614570464
2016-09-06,-0.10214923587808358
2016-09-07,-0.10002499085732866
2016-09-08,-0.09850902950416075
2016-09-09,-0.09760070840911877
2016-09-10,-0.09729964205948163
2016-09-11,-0.09760570267564776
2016-09-12,-0.09838767864756728
2016-09-13,-0.0996459018641354
2016-09-14,-0.10138090634471884
2016-09-15,-0.10359342846580596
2016-09-16,-0.10628440727354245
2016-09-17,-0.10945498488228421
2016-09-18,-0.11310650695933758
2016-09-19,-0.1172913717934764
2016-09-20,-0.12201135553923262
2016-09-21,-0.12726846146812232
2016-09-22,-0.1330649208188809
2016-09-23,-0.1394031937444532
2016-09-24,-0.14628597035613974
2016-09-25,-0.1537161718653429
2016-09-26,-0.16166045443418306
2016-09-27,-0.1701221898020226
2016-09-28,-0.17910496932729664
2016-09-29,-0.18861260551176956
2016-09-30,-0.19864913361864958
2016-10-01,-0.20921881338524942
2016-10-02,-0.21978393909580396
2016-10-03,-0.23003919812200685
2016-10-04,-0.23998894303568952
2016-10-05,-0.24963739674134722
2016-10-06,-0.2589886542684386
2016-10-07,-0.26804668450941155
2016-10-08,-0.2768153319041945
2016-10-09,-0.28529831807186634
2016-10-10,-0.29313455137140537
2016-10-11,-0.3003273576835367
2016-10-12,-0.30687978980352
2016-10-13,-0.31279462873682784
2016-10-14,-0.31807438487946904
2016-10-15,-0.3227212990834597
2016-10-16,-0.32673734360789286
2016-10-17,-0.3310273640721408
2016-10-18,-0.33559318126124466
2016-10-19,-0.34043673301482746
2016-10-20,-0.34556007504955844
2016-10-21,-0.35096538183164705
2016-10-22,-0.356654947499738
2016-10-23,-0.3626311868385964
2016-10-24,-0.36817758262925016
2016-10-25,-0.37329648889181943
2016-10-26,-0.3779900782098684
2016-10-27,-0.38226034265250053
2016-10-28,-0.3861090946198395
2016-10-29,-0.38953796761225373
2016-10-30,-0.3925484169236527
2016-10-31,-0.3962309705123233
2016-11-01,-0.4005871913401542
2016-11-02,-0.40415339059000266
2016-11-03,-0.4069310818402544
2016-11-04,-0.4089214440080543
2016-11-05,-0.4101253218496669
2016-11-06,-0.4105432263190103
2016-11-07,-0.41032959647401124
2016-11-08,-0.4094843416451661
2016-11-09,-0.4080071030865525
2016-11-10,-0.4058972538235692
2016-11-11,-0.4031538983868334
2016-11-12,-0.3997758724321225
2016-11-13,-0.39576174224619926
2016-11-14,-0.38966355223802823
2016-11-15,-0.38147871419311513
2016-11-16,-0.37120375427472624
2016-11-17,-0.3588343115495105
2016-11-18,-0.34436513613661757
2016-11-19,-0.32779008697952544
2016-11-20,-0.3091021292396325
2016-11-21,-0.28849152871862527
2016-11-22,-0.2659495377954997
2016-11-23,-0.24146658912198443
2016-11-24,-0.21503229156193393
2016-11-25,-0.18663542578108755
2016-11-26,-0.15626393948532125
2016-11-27,-0.12390494230537209
2016-11-28,-0.09024090772095024
2016-11-29,-0.05525754792827686
2016-11-30,-0.018940015171091965
2016-12-01,0.018727104561081176
2016-12-02,0.054003835452949234
2016-12-03,0.08690514977432973
2016-12-04,0.11744501161267945
2016-12-05,0.14615506410613072
2016-12-06,0.17304749247257456
2016-12-07,0.198133710487703
2016-12-08,0.22142436532928245
2016-12-09,0.2429293420960647
2016-12-10,0.26265776800325474
2016-12-11,0.28061801625631344
2016-12-12,0.2970192801623009
2016-12-13,0.31186852080129257
2016-12-14,0.3251720405383835
2016-12-15,0.3369354856985586
2016-12-16,0.34716384896312535
2016-12-17,0.3558614714887252
2016-12-18,0.36303204474982104
2016-12-19,0.36819024809391027
2016-12-20,0.3713382707831577
2016-12-21,0.3724774489120343
2016-12-22,0.3716082659743868
2016-12-23,0.3687303530686435
2016-12-24,0.36384248874124436
2016-12-25,0.3569425984682274
2016-12-26,0.3475616905185337
2016-12-27,0.3356957834153824
2016-12-28,0.3213398409902206
2016-12-29,0.3044877702452547
2016-12-30,0.28513241876744116
2016-12-31,0.2632655716928338
2017-01-01,0.23887794822000394
2017-01-02,0.2150660742506865
2017-01-03,0.19181984346853853
2017-01-04,0.16912938962941826
2017-01-05,0.14698508237391944
2017-01-06,0.12537752314002243
2017-01-07,0.10429754117412338
2017-01-08,0.08373618963875318
2017-01-09,0.06339525756606484
2017-01-10,0.04326611178865247
2017-01-11,0.02334020902616779
2017-01-12,0.0036090922593526864
2017-01-13,-0.015935612859317605
2017-01-14,-0.035302201559904045
2017-01-15,-0.054498893475692756
2017-01-16,-0.07286871923517424
2017-01-17,-0.09041947542212536
2017-01-18,-0.10715861098803586
2017-01-19,-0.12309323041361764
2017-01-20,-0.1382300967241128
2017-01-21,-0.15257563435967952
2017-01-22,-0.1661359319020747
2017-01-23,-0.17978505918168908
2017-01-24,-0.19352880920743326
2017-01-25,-0.20737301514832507
2017-01-26,-0.22132355280922295
2017-01-27,-0.23538634312465403
2017-01-28,-0.24956735467179877
2017-01-29,-0.2638726062036933
2017-01-30,-0.2784208250863797
2017-01-31,-0.29321818592427756
2017-02-01,-0.30827096906348045
2017-02-02,-0.32254209048078974
2017-02-03,-0.3360376071739785
2017-02-04,-0.3487632469560315
2017-02-05,-0.3607244108861624
2017-02-06,-0.37130770991987483
2017-02-07,-0.38051763585685316
2017-02-08,-0.38835809760511264
2017-02-09,-0.3948324228400305
2017-02-10,-0.3999433594166902
2017-02-11,-0.40369307653613473
2017-02-12,-0.4060831656660265
2017-02-13,-0.40706744899823033
2017-02-14,-0.40664634428561786
2017-02-15,-0.40481967280149805
2017-02-16,-0.40158665926376186
2017-02-17,-0.3969459315058341
2017-02-18,-0.39089551989429394
2017-02-19,-0.3834328564929166
2017-02-20,-0.37545891035775625
2017-02-21,-0.36697029715953894
2017-02-22,-0.35796341413224986
2017-02-23,-0.3484344385440344
2017-02-24,-0.33837932607474214
2017-02-25,-0.3277938090994223
2017-02-26,-0.31667339487704405
2017-02-27,-0.30360524092894453
2017-02-28,-0.28858380082488544
2017-03-01,-0.2716026991142906
2017-03-02,-0.2542517489513637
2017-03-03,-0.2365235861869657
2017-03-04,-0.21841068657410517
2017-03-05,-0.19990536257447222
2017-03-06,-0.18202014393316202
2017-03-07,-0.16474743974499523
2017-03-08,-0.1480799190702547
2017-03-09,-0.13201050782326373
2017-03-10,-0.11653238576997788
2017-03-11,-0.10163898363331889
2017-03-12,-0.08732398030501923
2017-03-13,-0.0728930537463578
2017-03-14,-0.05834007913452105
2017-03-15,-0.04365887984664665
2017-03-16,-0.028843224838320275
2017-03-17,-0.01388682599897434
2017-03-18,0.0012166645169327528
2017-03-19,0.016473656984091256
2017-03-20,0.03163616233206207
2017-03-21,0.04671061588281061
2017-03-22,0.061703415587059746
2017-03-23,0.0766209247397299
2017-03-24,0.0914694746806701
2017-03-25,0.10625536748182665
2017-03-26,0.12098487862199
2017-03-27,0.13471678529062797
2017-03-28,0.14745691563016045
2017-03-29,0.1592106768499329
2017-03-30,0.16998305752116205
2017-03-31,0.17977862969420277
2017-04-01,0.18860155083903238
2017-04-02,0.19574992274610475
2017-04-03,0.2023985206289895
2017-04-04,0.20855016630815842
2017-04-05,0.21420747068594295
2017-04-06,0.21937283485466208
2017-04-07,0.2240484511157021
2017-04-08,0.2282363039099807
2017-04-09,0.23193817066018999
2017-04-10,0.23530243599939413
2017-04-11,0.23833052780050318
2017-04-12,0.24102373125651358
2017-04-13,0.243383189425974
2017-04-14,0.24540990371812615
2017-04-15,0.24710473431792662
2017-04-16,0.2484684005511291
2017-04-17,0.24942117529125818
2017-04-18,0.24996346291820173
2017-04-19,0.25009549359151445
2017-04-20,0.2498173233481026
2017-04-21,0.24912883412600775
2017-04-22,0.24802973371429823
2017-04-23,0.24651955562904795
2017-04-24,0.24400986480836526
2017-04-25,0.24049959608075666
2017-04-26,0.2359872596060586
2017-04-27,0.2304709402431144
2017-04-28,0.22394829673694328
2017-04-29,0.21641656072505744
2017-04-30,0.20787253556250399
2017-05-01,0.19861970022826533
2017-05-02,0.18952531472542145
2017-05-03,0.18058551918402052
2017-05-04,0.17179651934570653
2017-05-05,0.16315458495334748
2017-05-06,0.15465604816782685
2017-05-07,0.14629730201132696
2017-05-08,0.13806931125823763
2017-05-09,0.12996858375680614
2017-05-10,0.12199168136878108
2017-05-11,0.11413521851018552
2017-05-12,0.10639586071439647
2017-05-13,0.09877032321691898
2017-05-14,0.09125536956125521
2017-05-15,0.0838887149539099
2017-05-16,0.07666723281433985
2017-05-17,0.06958785817659324
2017-05-18,0.06264758638846635
2017-05-19,0.05584347183625879
2017-05-20,0.04917262669458633
2017-05-21,0.04263221970072009
2017-05-22,0.03690242453978618
2017-05-23,0.03198080935268144
2017-05-24,0.027865285290789382
2017-05-25,0.024554105629423867
2017-05-26,0.022045865026478317
2017-05-27,0.020339498925965677
2017-05-28,0.019434283106196007
2017-05-29,0.018479341288826362
2017-05-30,0.01747426817421048
2017-05-31,0.016418637185807022
2017-06-01,0.015312000289130163
2017-06-02,0.014009509705738957
2017-06-03,0.012510612628160764
2017-06-04,0.010814672889412229
2017-06-05,0.008734468195684263
2017-06-06,0.006269115659442763
2017-06-07,0.00341756892739941
2017-06-08,0.00017861773641508066
2017-06-09,-0.003449112600164325
2017-06-10,-0.007467161775957007
2017-06-11,-0.011877235145027157
2017-06-12,-0.01623414700382783
2017-06-13,-0.020539746527672806
2017-06-14,-0.024795861113720785
2017-06-15,-0.029004297156565176
2017-06-16,-0.03316684081491027
2017-06-17,-0.037285258769658866
2017-06-18,-0.04136129897373291
2017-06-19,-0.04566979108427588
2017-06-20,-0.05021256372612787
2017-06-21,-0.05499154495826693
2017-06-22,-0.06000876309212249
2017-06-23,-0.06526634755243804
2017-06-24,-0.07076652978104905
2017-06-25,-0.07651164418395878
2017-06-26,-0.08200792704702894
2017-06-27,-0.08725771112128079
2017-06-28,-0.09226322453788345
2017-06-29,-0.09702659175382469
2017-06-30,-0.10154983445358014
2017-07-01,-0.10583487240716365
2017-07-02,-0.10965576730178396
2017-07-03,-0.1132813175117197
2017-07-04,-0.11671306180529226
2017-07-05,-0.11995245669505845
2017-07-06,-0.12300087705598856
2017-07-07,-0.12585961670899526
2017-07-08,-0.12852988897006162
2017-07-09,-0.13101282716520088
2017-07-10,-0.13408542407334864
2017-07-11,-0.13774898377650985
2017-07-12,-0.14200506117512401
2017-07-13,-0.14685546264800134
2017-07-14,-0.15230224681899207
2017-07-15,-0.15834772543071482
2017-07-16,-0.164994464325714
2017-07-17,-0.17144313997199404
2017-07-18,-0.17769648933835272
2017-07-19,-0.18375716649254564
2017-07-20,-0.18962774372773397
2017-07-21,-0.19531071265422664
2017-07-22,-0.2008084852569773
2017-07-23,-0.2061233949192878
2017-07-24,-0.21162322708430029
2017-07-25,-0.21731031600944312
2017-07-26,-0.22318707542829375
2017-07-27,-0.22925599957502438
2017-07-28,-0.23551966424301293
2017-07-29,-0.24198072787807
2017-07-30,-0.24864193270674587
2017-07-31,-0.2549213040010557
2017-08-01,-0.26082150687307004
2017-08-02,-0.2660032144257011
2017-08-03,-0.2704686258968495
2017-08-04,-0.27421963651160275
2017-08-05,-0.2772578382866132
2017-08-06,-0.27958452070578643
2017-08-07,-0.28201549518291424
2017-08-08,-0.28455179348043225
2017-08-09,-0.2871944920626695
2017-08-10,-0.28994471255272475
2017-08-11,-0.2928036222085098
2017-08-12,-0.295772434418161
2017-08-13,-0.2988524092150292
2017-08-14,-0.30164582632965337
2017-08-15,-0.30415387135360306
2017-08-16,-0.30637760875985715
2017-08-17,-0.30831798235459057
2017-08-18,-0.309975815677748
2017-08-19,-0.3113518123525735
2017-08-20,-0.31244655638424434
2017-08-21,-0.3131699267490779
2017-08-22,-0.3135222304623788
2017-08-23,-0.31350361705008445
2017-08-24,-0.31311407861222706
2017-08-25,-0.31235344981958135
2017-08-26,-0.31122140784349434
2017-08-27,-0.30971747221886947
2017-08-28,-0.3056427537794204
2017-08-29,-0.29899552311932154
2017-08-30,-0.2897729589983826
2017-08-31,-0.27797114714464755
2017-09-01,-0.2635850785930865
2017-09-02,-0.24634157052722364
2017-09-03,-0.2262333043988593
2017-09-04,-0.20624344260798116
2017-09-05,-0.1863635009896233
2017-09-06,-0.16658504203151234
2017-09-07,-0.14689967129298992
2017-09-08,-0.12729903384221555
2017-09-09,-0.10777481071013845
2017-09-10,-0.08831871535973196
2017-09-11,-0.06901758018755863
2017-09-12,-0.049863213340340884
2017-09-13,-0.030847485256711438
2017-09-14,-0.011962325216837627
2017-09-15,0.006800282082981168
2017-09-16,0.025448299932195828
2017-09-17,0.04398964298581359
2017-09-18,0.06343154088702893
2017-09-19,0.0837822452321143
2017-09-20,0.10505039333605695
2017-09-21,0.1272450118984369
2017-09-22,0.15037552083456987
2017-09-23,0.17445173727353921
2017-09-24,0.19948387972481543
2017-09-25,0.22518563374898984
2017-09-26,0.2515679077717102
2017-09-27,0.27864189904723125
2017-09-28,0.306419098410791
2017-09-29,0.3349112951555898
2017-09-30,0.364130582036443
2017-10-01,0.39408936040222803
2017-10-02,0.422398420571934
2017-10-03,0.4490697775729297
2017-10-04,0.4741147513530479
2017-10-05,0.4975439715850369
2017-10-06,0.5193673821780418
2017-10-07,0.539594245498032
2017-10-08,0.5582331462989671
2017-10-09,0.574886248685955
2017-10-10,0.5895606206252139
2017-10-11,0.602262490263472
2017-10-12,0.6129972485713376
2017-10-13,0.6217694516313546
2017-10-14,0.628582822571709
2017-10-15,0.6334402531464133
2017-10-16,0.6373803130287197
2017-10-17,0.6404046744722116
2017-10-18,0.6425146210866349
2017-10-19,0.6437110483826906
2017-10-20,0.6439944641521106
2017-10-21,0.6433649886831777
2017-10-22,0.6418223548117775
2017-10-23,0.6390970475026392
2017-10-24,0.6351879100715873
2017-10-25,0.6300932833892502
2017-10-26,0.6238110051768854
2017-10-27,0.6163384090886584
2017-10-28,0.6076723235799836
2017-10-29,0.5978090705614454
2017-10-30,0.5870569788873885
2017-10-31,0.5754114851185828
2017-11-01,0.5628676466350504
2017-11-02,0.550862037347394
2017-11-03,0.5393895617941853
2017-11-04,0.5284453507884241
2017-11-05,0.5180247593509425
2017-11-06,0.5080773265523503
2017-11-07,0.49859883046946785
2017-11-08,0.48958524820682764
2017-11-09,0.48103275418926306
2017-11-10,0.472937718538245
2017-11-11,0.46529670553127633
2017-11-12,0.45810647214369105
2017-11-13,0.4507248394398276
2017-11-14,0.4431486744820883
2017-11-15,0.43537476176883616
2017-11-16,0.42739980186966087
2017-11-17,0.4192204100250234
2017-11-18,0.41083311470968487
2017-11-19,0.40223435615930964
2017-11-20,0.39363336753557304
2017-11-21,0.38502649837770064
2017-11-22,0.37641009572908163
2017-11-23,0.36778050258686895
2017-11-24,0.3591340563498613
2017-11-25,0.35046708726400977
2017-11-26,0.3417759168648884
2017-11-27,0.33309234814633026
2017-11-28,0.3244126955986368
2017-11-29,0.31573327537422413
2017-11-30,0.30705040372411174
2017-12-01,0.29836039543445314
2017-12-02,0.2890956996111807
2017-12-03,0.2792523841006584
2017-12-04,0.2683588185545759
2017-12-05,0.2564103794888828
2017-12-06,0.24340199570653043
2017-12-07,0.2293281461451369
2017-12-08,0.21418285753371957
2017-12-09,0.19795970185749864
2017-12-10,0.18065179362969772
2017-12-11,0.16345927176249095
2017-12-12,0.14637483934741408
2017-12-13,0.12939124535169488
2017-12-14,0.11250128154074515
2017-12-15,0.0956977794188173
2017-12-16,0.0789736071865274
2017-12-17,0.06232166671395209
2017-12-18,0.04537270525797549
2017-12-19,0.028119529282869232
2017-12-20,0.010554816137146705
2017-12-21,-0.007328889054341481
2017-12-22,-0.025539176554431442
2017-12-23,-0.04408377523513057
2017-12-24,-0.06297055585793176
2017-12-25,-0.08267188545259943
2017-12-26,-0.10319612572428583
2017-12-27,-0.12455198764068484
2017-12-28,-0.1467485351291706
2017-12-29,-0.16979518892373976
2017-12-30,-0.19370173056339213
2017-12-31,-0.21847830654364447
2018-01-01,-0.24383675713909506
2018-01-02,-0.2670662443669235
2018-01-03,-0.28817662736491556
2018-01-04,-0.30717686587344994
2018-01-05,-0.32407502403822125
2018-01-06,-0.33887827383285246
2018-01-07,-0.35159289810284833
2018-01-08,-0.3634187289100258
2018-01-09,-0.374360785413621
2018-01-10,-0.3844237116783808
2018-01-11,-0.3936117786456135
2018-01-12,-0.40192888594587606
2018-01-13,-0.40937856355406843
2018-01-14,-0.4159639732876378
2018-01-15,-0.420666038591588
2018-01-16,-0.4234867551324296
2018-01-17,-0.42442732008824735
2018-01-18,-0.4234881326568113
2018-01-19,-0.4206687942250047
2018-01-20,-0.4159681081996447
2018-01-21,-0.4093840794996193
2018-01-22,-0.4010904933136476
2018-01-23,-0.3910838296497405
2018-01-24,-0.37935984144575385
2018-01-25,-0.3659135527668352
2018-01-26,-0.3507392566935207
2018-01-27,-0.3338305128995851
2018-01-28,-0.315180144918617
2018-01-29,-0.29481476799425066
