feature,edge_idx,z_std,ale_centred
M1W,44,-0.08082826409561635,-1.7168097636889048e-06
M1W,45,-0.064637593767513,-1.9195955482976547e-06
M1W,46,-0.05093088163037332,-2.0560770517298057e-06
M1W,47,-0.03199341644430988,-2.225889660149112e-06
M1W,48,-0.011472041663394772,-2.3237417403655105e-06
M1W,49,0.00421481293886408,-2.461312633709274e-06
M1W,50,0.02580275588087229,-2.66177163244294e-06
M1W,51,0.042653499176640894,-2.8266411940015292e-06
M1W,52,0.05335023829308243,-2.917046907139427e-06
M1W,53,0.07277951394332749,-3.092143281872102e-06
M1W,54,0.09001156851521333,-3.2479258971241667e-06
M1W,55,0.10325004211654973,-3.3921340127952295e-06
M1W,56,0.12095182791350144,-3.636056598036537e-06
M1W,57,0.13958421460383394,-3.787424710747307e-06
M1W,58,0.15602606459443707,-3.9541464866877664e-06
M1W,59,0.17555524174288745,-4.12445573605766e-06
M1W,60,0.18929154269239173,-4.24374166474792e-06
M1W,61,0.2098227368418029,-4.479422210049795e-06
M1W,62,0.22279196567252918,-4.604732148475539e-06
M1W,63,0.24051051240444085,-4.747690618426366e-06
M1W,64,0.26504465882344386,-4.974384233417202e-06
M1W,65,0.2884012375115301,-5.199958928340327e-06
M1W,66,0.3133530207393513,-5.470322343551577e-06
M1W,67,0.33137066817362354,-5.6116560012176866e-06
M1W,68,0.3539983725297515,-5.790471299785911e-06
M1W,69,0.37743464295350104,-5.991564699495773e-06
M1W,70,0.39674431750655864,-6.190263371234157e-06
M1W,71,0.42012498167596635,-6.410623989875437e-06
M1W,72,0.44254799550166574,-6.602047158746989e-06
M1W,73,0.47545223258454816,-7.01503002975898e-06
M1W,74,0.49992842818843,-7.2153212267201685e-06
M1W,75,0.5177069516533128,-7.422563293783076e-06
M1W,76,0.5431211674228551,-7.640701505277154e-06
M1W,77,0.5681270146773924,-7.796949781816527e-06
M1W,78,0.5902925460948396,-8.037616631820872e-06
M1W,79,0.6215842571589844,-8.27582808771496e-06
M1W,80,0.6623001736096925,-8.66415094780479e-06
M1W,81,0.6930835949775361,-8.958785508109775e-06
M1W,82,0.717122041508617,-9.126031124576746e-06
M1W,83,0.7703956632371527,-9.68760067454952e-06
M1W,84,0.807424586497558,-9.968213896097784e-06
M1W,85,0.8461946683028279,-1.0367863603203493e-05
M1W,86,0.8782380439431486,-1.066698887886361e-05
M1W,87,0.9114322514640245,-1.104591893242088e-05
M1W,88,0.9570254982333631,-1.1435535804519366e-05
M1W,89,0.9894076705741746,-1.1717230415268039e-05
M1W,90,1.0654554272780217,-1.229198013508523e-05
M1W,91,1.1210142020680613,-1.2736120958759618e-05
M1W,92,1.1670679936483892,-1.2877032980366328e-05
M1W,93,1.2440904495125849,-1.3376510644928037e-05
M1W,94,1.3611609672695346,-1.428606696496701e-05
M1W,95,1.4870706105714682,-1.5089379524550002e-05
M1W,96,1.5972912120306453,-1.5958222484794367e-05
M1W,97,1.7594253888201594,-1.7294747231669878e-05
M1W,98,2.115558852623951,-2.0024113774223058e-05
M1W,99,2.810514013619032,-2.4710199732606104e-05
M1W,100,4.425454474339799,-3.485056725427768e-05
d_log_dvol,0,-3.2971362643830733,-1.6342473488344863e-05
d_log_dvol,1,-2.1450076210575286,-9.864624759808235e-06
d_log_dvol,2,-1.8907130613963754,-9.213313775995798e-06
d_log_dvol,3,-1.757513613966452,-8.667535441469395e-06
d_log_dvol,4,-1.6697989454852986,-8.349257315836608e-06
d_log_dvol,5,-1.511079637558979,-7.79550845396096e-06
d_log_dvol,6,-1.427069525189899,-7.365323371737927e-06
d_log_dvol,7,-1.3671632115757224,-6.89197819002055e-06
d_log_dvol,8,-1.2874662102943164,-6.4372003710615765e-06
d_log_dvol,9,-1.2461436090842795,-6.3041594860862325e-06
d_log_dvol,10,-1.2032227304795136,-6.152237036354732e-06
d_log_dvol,11,-1.1509673515996903,-5.928646375701815e-06
d_log_dvol,12,-1.106330513253927,-5.657304997890774e-06
d_log_dvol,13,-1.0443230763582547,-5.4801926713082e-06
d_log_dvol,14,-0.9953139865859552,-5.263045354291703e-06
d_log_dvol,15,-0.9684683779481668,-5.179073527466412e-06
d_log_dvol,16,-0.9115402197036031,-4.967083954903669e-06
d_log_dvol,17,-0.886238243620767,-4.878170843363646e-06
d_log_dvol,18,-0.8540297600949671,-4.775859723787276e-06
d_log_dvol,19,-0.8296322292033196,-4.7047940815274934e-06
d_log_dvol,20,-0.8009314145604614,-4.610199839754555e-06
d_log_dvol,21,-0.7628613002448433,-4.414339246233053e-06
d_log_dvol,22,-0.7299876089883451,-4.293991994069243e-06
d_log_dvol,23,-0.7109056516018241,-4.228964487134531e-06
d_log_dvol,24,-0.6700301220346174,-3.997222323897572e-06
d_log_dvol,25,-0.6488686145845018,-3.977361688094957e-06
d_log_dvol,26,-0.6213983950909207,-3.863952793375288e-06
d_log_dvol,27,-0.5944771172732649,-3.7056611522472714e-06
d_log_dvol,28,-0.575406038572969,-3.6428162833828402e-06
d_log_dvol,29,-0.5539647763912525,-3.5168630906184127e-06
d_log_dvol,30,-0.5284328831642113,-3.2847760441483707e-06
d_log_dvol,31,-0.4950027685395257,-3.1317649292588477e-06
d_log_dvol,32,-0.4641324793860224,-3.0545951493592703e-06
d_log_dvol,33,-0.4465141025714686,-2.9979913823523795e-06
d_log_dvol,34,-0.4216323544949651,-2.9277251859354557e-06
d_log_dvol,35,-0.400888631020564,-2.8391520406727842e-06
d_log_dvol,36,-0.37372467638013884,-2.6841641390489578e-06
d_log_dvol,37,-0.35175938875364965,-2.47472085322323e-06
d_log_dvol,38,-0.3254313436778576,-2.3788546546881527e-06
d_log_dvol,39,-0.2987675455998963,-2.223224834545986e-06
d_log_dvol,40,-0.27134708735241375,-2.111716236635116e-06
d_log_dvol,41,-0.2452062468336954,-2.006437982964767e-06
d_log_dvol,42,-0.21167918510510073,-1.8875620232221856e-06
d_log_dvol,43,-0.19012098735022318,-1.7636500349964855e-06
d_log_dvol,44,-0.16803539711288654,-1.6218766366420688e-06
d_log_dvol,45,-0.14942664054467875,-1.5225544790325195e-06
d_log_dvol,46,-0.12652870488166715,-1.3889101443225492e-06
d_log_dvol,47,-0.10300185379898202,-1.2250968045406673e-06
d_log_dvol,48,-0.0804420153666022,-1.1319709135420318e-06
d_log_dvol,49,-0.05988431519869485,-9.957417096244946e-07
d_log_dvol,50,-0.04201221674221091,-9.108426529507462e-07
d_log_dvol,51,-0.021520743177841205,-8.355605932535447e-07
d_log_dvol,52,-0.0028073745634856627,-7.152143074278548e-07
d_log_dvol,53,0.021083830552078103,-5.850342380369376e-07
d_log_dvol,54,0.04097202168489567,-5.122237301918041e-07
d_log_dvol,55,0.06035655792089139,-4.0739309712870195e-07
d_log_dvol,56,0.08227307406765316,-2.571605738182235e-07
d_log_dvol,57,0.10141038475005774,-1.8339646077828107e-07
d_log_dvol,58,0.12765428068141108,-6.811327511394225e-08
d_log_dvol,59,0.15439346125709144,6.348697025379337e-08
d_log_dvol,60,0.1737733465534471,1.7166299483625593e-07
d_log_dvol,61,0.1923158115406416,2.7191159359182606e-07
d_log_dvol,62,0.21785756870486422,3.6949334071897724e-07
d_log_dvol,63,0.23709653800993388,4.612845482427609e-07
d_log_dvol,64,0.26403519106956397,6.068046668645501e-07
d_log_dvol,65,0.28740763898308525,7.269430052531924e-07
