,HAR,HAR-X,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,0.0,0.22353035750161707,1.9249984456513132,0.2197946376895752,1.1096481577150823,0.1331715664124022,0.5368590770494481,-1.754093248541863,0.4354841644044157
HAR-X,-0.22353035750161707,0.0,2.030839268193652,-0.1481394128245262,0.6566538302826035,-0.6605378599314307,0.1406183782204081,-1.3552975927318969,0.240646745408497
LogHAR,-1.9249984456513132,-2.030839268193652,0.0,-2.1427924348507377,-2.223498308014627,-2.04996298963346,-2.341770070887301,-1.872579259549986,-1.378223873524169
HARQ,-0.2197946376895752,0.1481394128245262,2.1427924348507377,0.0,0.7277191747137769,-0.4566659164873072,0.15564875308012383,-1.3453598389653671,0.25177337377740966
Lasso,-1.1096481577150823,-0.6566538302826035,2.223498308014627,-0.7277191747137769,0.0,-0.7118546569694978,-0.39691861037777665,-1.6667477445682504,0.06518170819657214
ElasticNet,-0.1331715664124022,0.6605378599314307,2.04996298963346,0.4566659164873072,0.7118546569694978,0.0,0.19676808946009808,-1.284629062753975,0.2696228837467069
RF,-0.5368590770494481,-0.1406183782204081,2.341770070887301,-0.15564875308012383,0.39691861037777665,-0.19676808946009808,0.0,-1.4920938211537305,0.2967987882839236
GB,1.754093248541863,1.3552975927318969,1.872579259549986,1.3453598389653671,1.6667477445682504,1.284629062753975,1.4920938211537305,0.0,1.1397765526671972
NN_2_e10,-0.4354841644044157,-0.240646745408497,1.378223873524169,-0.25177337377740966,-0.06518170819657214,-0.2696228837467069,-0.2967987882839236,-1.1397765526671972,0.0
