feature,edge_idx,z_std,ale_centred
RVM,81,0.3448030121266872,1.6723750114124517e-05
RVM,82,0.38794498533987487,1.9807421223047377e-05
RVM,83,0.41190305125403864,2.0734449034270712e-05
RVM,84,0.449580839963939,1.82249457239728e-05
RVM,85,0.47838080145109096,1.4564258667540422e-05
RVM,86,0.4947098786483598,1.3914079023553918e-05
RVM,87,0.5118450479448673,1.224217262346286e-05
RVM,88,0.5366519199502771,8.510924994973166e-06
RVM,89,0.5538313698849988,8.37185684093164e-06
RVM,90,0.576653730104636,8.733118666191137e-06
RVM,91,0.6197550581411613,8.320813291465012e-06
RVM,92,0.655141936029284,8.622752419974534e-06
RVM,93,0.6806007645860975,8.489304496465151e-06
RVM,94,0.7268766942527297,9.283250142762853e-06
RVM,95,0.8481209158425749,1.3417457013056905e-05
RVM,96,1.2863409925734437,7.390042180703156e-05
RVM,97,2.5598710808844505,8.24369725053286e-05
RVM,98,3.389516220974749,9.651173329541023e-05
RVM,99,5.869700325080464,0.00010146657941665927
RVM,100,7.844287727395001,8.336324462871538e-05
M1W,0,-5.291952635905423,0.000217444725543626
M1W,1,-2.89626774922414,0.00015375557910543206
M1W,2,-2.343130287749361,9.725892584463144e-05
M1W,3,-1.975676588319092,6.949941839146716e-05
M1W,4,-1.7506062913132334,4.687225543902293e-05
M1W,5,-1.635177691312651,3.268164151020437e-05
M1W,6,-1.5516826154795416,3.289776799424702e-05
M1W,7,-1.4302807081685727,3.2310784721458895e-05
M1W,8,-1.3092299268871308,2.8688264725139942e-05
M1W,9,-1.2485910164859086,2.5693411582587808e-05
M1W,10,-1.1784563292980803,2.4392531830726572e-05
M1W,11,-1.1110781154064049,1.3811160228709309e-05
M1W,12,-1.0598529408719104,9.85571344426167e-06
M1W,13,-1.0120766934697711,3.769980338001489e-06
M1W,14,-0.9354868444521441,1.690409284120178e-06
M1W,15,-0.8635915186458074,3.0184650424102104e-07
M1W,16,-0.8282514284555539,-1.8079972556775783e-06
M1W,17,-0.7780830446404119,-3.329091304047569e-06
M1W,18,-0.7528860999571749,-3.364280006414055e-06
M1W,19,-0.7268302625237733,-3.595208219661194e-06
M1W,20,-0.6928884722608791,-3.681818272110532e-06
M1W,21,-0.6585461553919434,-4.353610490119385e-06
M1W,22,-0.6206554076976432,-4.944722672988128e-06
M1W,23,-0.5909005276788416,-6.147585247963475e-06
M1W,24,-0.5664905836059773,-6.518403004570288e-06
M1W,25,-0.5427164207234395,-7.398560483575119e-06
M1W,26,-0.5142682241853286,-7.644455927673772e-06
M1W,27,-0.4850177376416251,-8.389823582165875e-06
M1W,28,-0.45563510575885674,-8.765751742429578e-06
M1W,29,-0.42458934169056334,-9.091716299570166e-06
M1W,30,-0.39266966611308407,-9.22122932085057e-06
M1W,31,-0.3749734932475769,-9.761620616757316e-06
M1W,32,-0.3409820296650398,-9.958373852614355e-06
M1W,33,-0.3132002137352745,-9.886498560463496e-06
M1W,34,-0.2934334880263582,-1.0288094731859381e-05
M1W,35,-0.2748896678488289,-1.0426380082460281e-05
M1W,36,-0.25183114274861995,-1.0509574641996656e-05
M1W,37,-0.2302488956547264,-1.075691477665005e-05
M1W,38,-0.2021237382739248,-1.0658584733774562e-05
M1W,39,-0.1746442662462302,-1.0422460098772913e-05
M1W,40,-0.15483684342101262,-1.0200483200011474e-05
M1W,41,-0.1272100808139269,-1.1202458848648292e-05
M1W,42,-0.10995983593621383,-1.1335193066580395e-05
M1W,43,-0.08996391345344106,-1.1662383167586565e-05
M1W,44,-0.07016468388015837,-1.1836904177642114e-05
M1W,45,-0.05310226313055043,-1.2057142299582677e-05
M1W,46,-0.03388634969165653,-1.2364505640307516e-05
M1W,47,-0.007520993644537434,-1.2161531462157602e-05
M1W,48,0.00563705469500465,-1.224927557961445e-05
M1W,49,0.034566914756131696,-1.2347120081733574e-05
M1W,50,0.06112183590954971,-1.2186042374185264e-05
M1W,51,0.07752170203328934,-1.2038939203397342e-05
M1W,52,0.08991851069048687,-1.2188530472890711e-05
M1W,53,0.10617862279683063,-1.2338071891719902e-05
M1W,54,0.12318247776157583,-1.1385810532028336e-05
M1W,55,0.13881482023657385,-1.2742090413746362e-05
M1W,56,0.15437363625425954,-1.2788802561868647e-05
M1W,57,0.17669334871361211,-1.2834409202376607e-05
M1W,58,0.19231699128339563,-1.3119009486875282e-05
M1W,59,0.20749593451042075,-1.3131761419763767e-05
M1W,60,0.2314356910981968,-1.3280906559500275e-05
M1W,61,0.2554122055443842,-1.332918752736505e-05
M1W,62,0.26964346726137234,-1.3301100922321729e-05
M1W,63,0.28975510042957475,-1.3546632484189773e-05
M1W,64,0.3134593240127167,-1.3775371265064152e-05
M1W,65,0.34215129812102446,-1.3811648659367397e-05
M1W,66,0.35213466359430146,-1.3810223042748772e-05
M1W,67,0.3708724154816963,-1.3947072814819272e-05
M1W,68,0.39205287173479425,-1.4089699629071237e-05
M1W,69,0.4133171670508297,-1.4492647223226791e-05
M1W,70,0.4309597164988025,-1.4477493605324248e-05
M1W,71,0.4518847026416009,-1.4302142273895437e-05
M1W,72,0.48347183603159033,-1.3895359138274202e-05
M1W,73,0.5039983256876369,-1.3841277006764618e-05
M1W,74,0.5324972538999438,-1.383527568189286e-05
M1W,75,0.553052150495018,-1.3833741856955953e-05
M1W,76,0.5812290130831428,-1.3901378983520836e-05
M1W,77,0.6101426748454978,-1.3867753384263484e-05
