,HAR,LogHAR,HARQ,Lasso,ElasticNet,RF,GB,NN_2_e10
HAR,1.0,0.07657111145953521,0.13710392243245528,0.9193319355308888,0.9999263772115293,0.8765062869880422,0.8891082306144508,0.1665783904958813
LogHAR,0.9234288885404648,1.0,0.9318223340686429,0.9756022337713744,0.9571519787292755,0.8895951597438678,0.9015040127586985,0.999957779279012
HARQ,0.8628960775675447,0.0681776659313571,1.0,0.9999993315595552,0.9944187057165816,0.8787558930385934,0.8903809672673096,0.17866949533490717
Lasso,0.08066806446911123,0.02439776622862555,6.684404447732106e-07,1.0,0.5928407993489256,0.8636280831023313,0.8641407080588883,0.06949919569063656
ElasticNet,7.362278847067305e-05,0.04284802127072451,0.005581294283418359,0.40715920065107436,1.0,0.867183210998355,0.8719264842677374,0.09979206784469419
RF,0.12349371301195777,0.11040484025613218,0.12124410696140664,0.1363719168976687,0.13281678900164495,1.0,0.15348115568621312,0.12251245419973988
GB,0.11089176938554923,0.09849598724130149,0.10961903273269036,0.13585929194111168,0.12807351573226256,0.8465188443137869,1.0,0.11760453578715768
NN_2_e10,0.8334216095041187,4.222072098802876e-05,0.8213305046650928,0.9305008043093634,0.9002079321553058,0.8774875458002601,0.8823954642128423,1.0
